Gene_id	orthogroup
Tlei_v1.18573-RA	OG0005658
Tlei_v1.01040-RA	OG0005658
Tlei_v1.18535-RA	OG0005658
Tlei_v1.23556-RA	OG0004382
Tlei_v1.23557-RA	OG0004383
Tlei_v1.23560-RA	OG0004383
Tlei_v1.13226-RA	OG0019843
Tlei_v1.13167-RA	OG0019842
Tlei_v1.13163-RA	OG0019842
Tlei_v1.13435-RA	OG0019845
Tlei_v1.13442-RA	OG0019845
Tlei_v1.13434-RA	OG0019844
Tlei_v1.29660-RA	OG0019697
Tlei_v1.04448-RA	OG0019697
Tlei_v1.14703-RA	OG0002445
Tlei_v1.23302-RA	OG0013379
Tlei_v1.22662-RA	OG0000960
Tlei_v1.13698-RA	OG0000960
Tlei_v1.12971-RA	OG0000961
Tlei_v1.15559-RA	OG0000962
Tlei_v1.12959-RA	OG0000962
Tlei_v1.06070-RA	OG0000963
Tlei_v1.06436-RA	OG0000968
Tlei_v1.22805-RB	OG0003921
Tlei_v1.26517-RA	OG0003921
Tlei_v1.04858-RA	OG0003923
Tlei_v1.04859-RA	OG0003923
Tlei_v1.26526-RA	OG0003922
Tlei_v1.05804-RA	OG0002034
Tlei_v1.08264-RA	OG0016118
Tlei_v1.29815-RA	OG0019700
Tlei_v1.09295-RA	OG0019700
Tlei_v1.23677-RB	OG0004261
Tlei_v1.23676-RA	OG0004261
Tlei_v1.05199-RA	OG0016371
Tlei_v1.14326-RA	OG0016371
Tlei_v1.08934-RA	OG0000368
Tlei_v1.13398-RA	OG0000362
Tlei_v1.13404-RA	OG0000362
Tlei_v1.30055-RA	OG0000361
Tlei_v1.31046-RA	OG0000361
Tlei_v1.19804-RA	OG0000361
Tlei_v1.04950-RA	OG0000366
Tlei_v1.20744-RA	OG0000366
Tlei_v1.21688-RA	OG0000365
Tlei_v1.22969-RA	OG0000365
Tlei_v1.23492-RA	OG0001378
Tlei_v1.23545-RA	OG0001379
Tlei_v1.20073-RA	OG0001373
Tlei_v1.15925-RA	OG0001373
Tlei_v1.19998-RA	OG0001370
Tlei_v1.16004-RA	OG0001370
Tlei_v1.11779-RA	OG0002632
Tlei_v1.04732-RA	OG0002633
Tlei_v1.04727-RA	OG0002633
Tlei_v1.31940-RA	OG0002637
Tlei_v1.31876-RA	OG0002634
Tlei_v1.27684-RA	OG0016553
Tlei_v1.27712-RA	OG0016553
Tlei_v1.23109-RA	OG0016550
Tlei_v1.22958-RA	OG0016550
Tlei_v1.03818-RA	OG0000779
Tlei_v1.15431-RA	OG0000778
Tlei_v1.31364-RA	OG0000771
Tlei_v1.27977-RA	OG0016554
Tlei_v1.24164-RA	OG0016555
Tlei_v1.25152-RA	OG0016471
Tlei_v1.22457-RA	OG0016471
Tlei_v1.00873-RA	OG0016470
Tlei_v1.16533-RA	OG0016470
Tlei_v1.22356-RA	OG0016470
Tlei_v1.22710-RA	OG0016473
Tlei_v1.00984-RA	OG0016473
Tlei_v1.31681-RA	OG0016475
Tlei_v1.14942-RA	OG0016475
Tlei_v1.14890-RA	OG0016475
Tlei_v1.31865-RA	OG0016477
Tlei_v1.31838-RA	OG0016477
Tlei_v1.31698-RA	OG0016476
Tlei_v1.18121-RB	OG0016476
Tlei_v1.29608-RA	OG0016479
Tlei_v1.26043-RB	OG0016479
Tlei_v1.14870-RA	OG0000783
Tlei_v1.27501-RA	OG0000783
Tlei_v1.25439-RA	OG0001787
Tlei_v1.06809-RA	OG0002193
Tlei_v1.18753-RA	OG0002191
Tlei_v1.06708-RA	OG0002191
Tlei_v1.16162-RA	OG0005415
Tlei_v1.20408-RA	OG0005414
Tlei_v1.16926-RA	OG0005410
Tlei_v1.16928-RA	OG0005410
Tlei_v1.26771-RA	OG0000179
Tlei_v1.26765-RB	OG0000179
Tlei_v1.13519-RA	OG0001564
Tlei_v1.17906-RA	OG0001564
Tlei_v1.22098-RA	OG0001564
Tlei_v1.26203-RA	OG0001562
Tlei_v1.12261-RA	OG0001569
Tlei_v1.12256-RA	OG0001569
Tlei_v1.01849-RA	OG0005679
Tlei_v1.01854-RA	OG0005679
Tlei_v1.01855-RA	OG0005679
Tlei_v1.28041-RA	OG0005678
Tlei_v1.27966-RA	OG0005678
Tlei_v1.27967-RA	OG0005678
Tlei_v1.07195-RA	OG0000288
Tlei_v1.08552-RA	OG0000285
Tlei_v1.12350-RA	OG0000285
Tlei_v1.07138-RA	OG0000285
Tlei_v1.29307-RA	OG0000285
Tlei_v1.04664-RB	OG0000286
Tlei_v1.05937-RA	OG0000286
Tlei_v1.00330-RA	OG0000286
Tlei_v1.02555-RA	OG0000286
Tlei_v1.16569-RA	OG0000286
Tlei_v1.04357-RB	OG0000286
Tlei_v1.13677-RA	OG0000286
Tlei_v1.16582-RA	OG0000286
Tlei_v1.04362-RA	OG0000286
Tlei_v1.14931-RA	OG0000286
Tlei_v1.00378-RA	OG0000286
Tlei_v1.13827-RA	OG0000286
Tlei_v1.18585-RB	OG0000286
Tlei_v1.02359-RA	OG0000280
Tlei_v1.29190-RA	OG0000280
Tlei_v1.05983-RA	OG0000283
Tlei_v1.13948-RA	OG0000283
Tlei_v1.04581-RA	OG0000283
Tlei_v1.11805-RA	OG0000283
Tlei_v1.11852-RA	OG0000283
Tlei_v1.10426-RA	OG0000283
Tlei_v1.17575-RA	OG0000283
Tlei_v1.22337-RA	OG0000283
Tlei_v1.18924-RA	OG0000283
Tlei_v1.04673-RA	OG0000283
Tlei_v1.16493-RA	OG0000283
Tlei_v1.02644-RA	OG0000283
Tlei_v1.04593-RA	OG0000283
Tlei_v1.08905-RA	OG0000283
Tlei_v1.20573-RA	OG0000282
Tlei_v1.00231-RA	OG0000282
Tlei_v1.16136-RA	OG0000282
Tlei_v1.06354-RA	OG0000282
Tlei_v1.25962-RA	OG0003551
Tlei_v1.06287-RA	OG0005673
Tlei_v1.20364-RA	OG0005672
Tlei_v1.17373-RB	OG0005671
Tlei_v1.22906-RA	OG0005671
Tlei_v1.26157-RA	OG0005671
Tlei_v1.25258-RA	OG0019867
Tlei_v1.24964-RA	OG0019865
Tlei_v1.24965-RA	OG0019865
Tlei_v1.20494-RA	OG0005670
Tlei_v1.17607-RA	OG0005670
Tlei_v1.24913-RA	OG0019863
Tlei_v1.24866-RA	OG0019862
Tlei_v1.24930-RA	OG0019862
Tlei_v1.20139-RA	OG0019860
Tlei_v1.24680-RA	OG0019860
Tlei_v1.18633-RA	OG0019643
Tlei_v1.10852-RA	OG0002462
Tlei_v1.18642-RA	OG0002462
Tlei_v1.07703-RA	OG0019719
Tlei_v1.00294-RA	OG0019719
Tlei_v1.21180-RA	OG0013428
Tlei_v1.15661-RA	OG0019906
Tlei_v1.05672-RA	OG0000907
Tlei_v1.06329-RA	OG0000904
Tlei_v1.14985-RA	OG0000904
Tlei_v1.02995-RA	OG0000904
Tlei_v1.09122-RA	OG0000904
Tlei_v1.04530-RA	OG0000904
Tlei_v1.27919-RA	OG0000904
Tlei_v1.18070-RA	OG0000904
Tlei_v1.18795-RA	OG0000904
Tlei_v1.14853-RA	OG0000902
Tlei_v1.20517-RA	OG0000902
Tlei_v1.03667-RA	OG0000902
Tlei_v1.04751-RA	OG0000902
Tlei_v1.20985-RA	OG0000902
Tlei_v1.19991-RB	OG0000902
Tlei_v1.00369-RA	OG0000902
Tlei_v1.27698-RA	OG0000902
Tlei_v1.15022-RB	OG0000903
Tlei_v1.16320-RA	OG0000903
Tlei_v1.16321-RA	OG0000903
Tlei_v1.16318-RA	OG0000903
Tlei_v1.02706-RA	OG0000903
Tlei_v1.12119-RB	OG0000903
Tlei_v1.25924-RB	OG0000903
Tlei_v1.07282-RA	OG0000900
Tlei_v1.13883-RA	OG0000900
Tlei_v1.00694-RA	OG0000900
Tlei_v1.16449-RA	OG0000900
Tlei_v1.06088-RA	OG0000900
Tlei_v1.25856-RA	OG0000900
Tlei_v1.09182-RA	OG0000900
Tlei_v1.06148-RA	OG0000900
Tlei_v1.16380-RA	OG0000901
Tlei_v1.25820-RA	OG0000901
Tlei_v1.25822-RA	OG0000901
Tlei_v1.08979-RA	OG0000901
Tlei_v1.08978-RA	OG0000901
Tlei_v1.07694-RA	OG0000901
Tlei_v1.13755-RA	OG0000901
Tlei_v1.25821-RB	OG0000901
Tlei_v1.05188-RA	OG0002051
Tlei_v1.05189-RA	OG0002051
Tlei_v1.27985-RA	OG0016282
Tlei_v1.27213-RA	OG0016282
Tlei_v1.04529-RA	OG0016287
Tlei_v1.06724-RA	OG0016284
Tlei_v1.25363-RA	OG0016284
Tlei_v1.10770-RA	OG0013887
Tlei_v1.25250-RA	OG0016136
Tlei_v1.25272-RA	OG0016136
Tlei_v1.08672-RA	OG0000340
Tlei_v1.08679-RA	OG0000340
Tlei_v1.04175-RA	OG0000343
Tlei_v1.15097-RA	OG0000343
Tlei_v1.08823-RA	OG0000343
Tlei_v1.00639-RA	OG0000344
Tlei_v1.15232-RA	OG0000344
Tlei_v1.04443-RA	OG0000344
Tlei_v1.00427-RA	OG0000344
Tlei_v1.24689-RA	OG0000344
Tlei_v1.02841-RA	OG0000345
Tlei_v1.25994-RA	OG0000345
Tlei_v1.17912-RA	OG0000345
Tlei_v1.31807-RA	OG0000347
Tlei_v1.23951-RA	OG0000347
Tlei_v1.25323-RA	OG0000347
Tlei_v1.26791-RA	OG0000347
Tlei_v1.19589-RA	OG0001353
Tlei_v1.19595-RA	OG0001353
Tlei_v1.19592-RA	OG0001353
Tlei_v1.19587-RA	OG0001353
Tlei_v1.20799-RA	OG0001359
Tlei_v1.04222-RA	OG0002618
Tlei_v1.11417-RA	OG0002618
Tlei_v1.22699-RA	OG0002615
Tlei_v1.08193-RA	OG0000753
Tlei_v1.08192-RA	OG0000753
Tlei_v1.08241-RA	OG0000752
Tlei_v1.11284-RA	OG0000752
Tlei_v1.25724-RB	OG0000756
Tlei_v1.25725-RA	OG0000756
Tlei_v1.08125-RA	OG0000754
Tlei_v1.05232-RA	OG0000754
Tlei_v1.05229-RA	OG0000754
Tlei_v1.05231-RA	OG0000754
Tlei_v1.25066-RA	OG0019866
Tlei_v1.22291-RA	OG0016457
Tlei_v1.10840-RA	OG0016457
Tlei_v1.10407-RA	OG0016457
Tlei_v1.25976-RA	OG0016455
Tlei_v1.10120-RA	OG0016453
Tlei_v1.10819-RA	OG0016453
Tlei_v1.10818-RA	OG0016453
Tlei_v1.07559-RA	OG0016452
Tlei_v1.08317-RA	OG0019868
Tlei_v1.08315-RA	OG0019868
Tlei_v1.22996-RA	OG0016238
Tlei_v1.31604-RA	OG0003731
Tlei_v1.25847-RA	OG0000015
Tlei_v1.11767-RA	OG0000015
Tlei_v1.18761-RA	OG0000015
Tlei_v1.04262-RA	OG0000015
Tlei_v1.28108-RA	OG0000015
Tlei_v1.23235-RA	OG0000015
Tlei_v1.11671-RA	OG0000015
Tlei_v1.10372-RB	OG0000015
Tlei_v1.05847-RA	OG0000015
Tlei_v1.30829-RA	OG0000015
Tlei_v1.23075-RA	OG0000015
Tlei_v1.10196-RA	OG0000015
Tlei_v1.07740-RA	OG0000015
Tlei_v1.18906-RA	OG0000015
Tlei_v1.22517-RA	OG0000015
Tlei_v1.16633-RA	OG0000015
Tlei_v1.02893-RA	OG0000015
Tlei_v1.12181-RA	OG0000015
Tlei_v1.16491-RA	OG0000015
Tlei_v1.00770-RA	OG0000015
Tlei_v1.00513-RA	OG0000015
Tlei_v1.07741-RA	OG0000015
Tlei_v1.07778-RA	OG0000015
Tlei_v1.05954-RA	OG0000015
Tlei_v1.17576-RA	OG0000015
Tlei_v1.13898-RA	OG0000015
Tlei_v1.13664-RB	OG0000015
Tlei_v1.15081-RC	OG0000015
Tlei_v1.07405-RA	OG0000015
Tlei_v1.04061-RA	OG0000015
Tlei_v1.13795-RC	OG0000015
Tlei_v1.07444-RA	OG0000015
Tlei_v1.18963-RA	OG0000015
Tlei_v1.02630-RA	OG0000015
Tlei_v1.18887-RA	OG0000015
Tlei_v1.14933-RA	OG0000015
Tlei_v1.07776-RA	OG0000015
Tlei_v1.15049-RA	OG0000015
Tlei_v1.07687-RA	OG0000015
Tlei_v1.07512-RA	OG0000015
Tlei_v1.13760-RA	OG0000015
Tlei_v1.25858-RB	OG0000015
Tlei_v1.00546-RA	OG0000015
Tlei_v1.09126-RA	OG0000015
Tlei_v1.06146-RA	OG0000015
Tlei_v1.02823-RB	OG0000015
Tlei_v1.05839-RB	OG0000015
Tlei_v1.16155-RB	OG0000015
Tlei_v1.17649-RA	OG0000015
Tlei_v1.16466-RA	OG0000015
Tlei_v1.07396-RA	OG0000015
Tlei_v1.08747-RA	OG0000015
Tlei_v1.16416-RA	OG0000015
Tlei_v1.02753-RA	OG0000015
Tlei_v1.08981-RA	OG0000015
Tlei_v1.11793-RA	OG0000015
Tlei_v1.17693-RA	OG0000015
Tlei_v1.00642-RA	OG0000015
Tlei_v1.15109-RA	OG0000015
Tlei_v1.22591-RA	OG0000015
Tlei_v1.00769-RB	OG0000015
Tlei_v1.17844-RA	OG0000015
Tlei_v1.11675-RA	OG0000015
Tlei_v1.31992-RB	OG0000015
Tlei_v1.12318-RA	OG0000015
Tlei_v1.10350-RA	OG0000015
Tlei_v1.08744-RA	OG0000015
Tlei_v1.04557-RB	OG0000015
Tlei_v1.10216-RA	OG0000015
Tlei_v1.07494-RA	OG0000015
Tlei_v1.05975-RA	OG0000015
Tlei_v1.09125-RA	OG0000015
Tlei_v1.13758-RA	OG0000015
Tlei_v1.13759-RA	OG0000015
Tlei_v1.17634-RA	OG0000015
Tlei_v1.17635-RA	OG0000015
Tlei_v1.00742-RA	OG0000015
Tlei_v1.10597-RA	OG0000015
Tlei_v1.02951-RA	OG0000015
Tlei_v1.16289-RA	OG0000015
Tlei_v1.02820-RA	OG0000015
Tlei_v1.02819-RA	OG0000015
Tlei_v1.02818-RA	OG0000015
Tlei_v1.24653-RA	OG0000015
Tlei_v1.10661-RA	OG0000015
Tlei_v1.08845-RB	OG0000015
Tlei_v1.10246-RB	OG0000015
Tlei_v1.08753-RA	OG0000015
Tlei_v1.07669-RA	OG0000015
Tlei_v1.04383-RA	OG0000015
Tlei_v1.13777-RB	OG0000015
Tlei_v1.04734-RA	OG0000015
Tlei_v1.02954-RA	OG0000015
Tlei_v1.00335-RA	OG0000015
Tlei_v1.07446-RA	OG0000015
Tlei_v1.18041-RA	OG0000015
Tlei_v1.18941-RB	OG0000015
Tlei_v1.14948-RA	OG0000015
Tlei_v1.22365-RA	OG0000015
Tlei_v1.07339-RA	OG0000015
Tlei_v1.25024-RA	OG0001228
Tlei_v1.23499-RB	OG0001229
Tlei_v1.15958-RA	OG0001229
Tlei_v1.07753-RA	OG0000118
Tlei_v1.07618-RA	OG0000118
Tlei_v1.08628-RA	OG0000118
Tlei_v1.22061-RA	OG0000116
Tlei_v1.22067-RA	OG0000116
Tlei_v1.03954-RA	OG0001507
Tlei_v1.14923-RA	OG0001507
Tlei_v1.02271-RA	OG0001500
Tlei_v1.21529-RA	OG0001503
Tlei_v1.06803-RA	OG0001503
Tlei_v1.00875-RA	OG0001226
Tlei_v1.03979-RA	OG0001226
Tlei_v1.11445-RA	OG0001226
Tlei_v1.16195-RA	OG0001227
Tlei_v1.16194-RA	OG0001227
Tlei_v1.00890-RA	OG0001227
Tlei_v1.12177-RA	OG0001227
Tlei_v1.03759-RA	OG0001227
Tlei_v1.16193-RA	OG0001227
Tlei_v1.16196-RA	OG0001227
Tlei_v1.13496-RA	OG0019846
Tlei_v1.20106-RA	OG0019848
Tlei_v1.13535-RA	OG0019848
Tlei_v1.16345-RA	OG0019755
Tlei_v1.17042-RA	OG0002406
Tlei_v1.26046-RA	OG0002406
Tlei_v1.04508-RA	OG0019735
Tlei_v1.00596-RA	OG0019735
Tlei_v1.00566-RA	OG0019734
Tlei_v1.15610-RA	OG0019734
Tlei_v1.12334-RA	OG0001698
Tlei_v1.11988-RA	OG0001696
Tlei_v1.11993-RA	OG0001696
Tlei_v1.29425-RA	OG0016446
Tlei_v1.21577-RA	OG0000927
Tlei_v1.01591-RA	OG0000922
Tlei_v1.12952-RA	OG0000923
Tlei_v1.04953-RA	OG0002074
Tlei_v1.24992-RA	OG0016485
Tlei_v1.04205-RA	OG0016485
Tlei_v1.06997-RA	OG0016485
Tlei_v1.26602-RA	OG0019900
Tlei_v1.21411-RA	OG0016463
Tlei_v1.21570-RA	OG0000323
Tlei_v1.22696-RA	OG0000323
Tlei_v1.22744-RA	OG0000321
Tlei_v1.09940-RA	OG0001330
Tlei_v1.15839-RA	OG0019915
Tlei_v1.15838-RA	OG0019915
Tlei_v1.07646-RA	OG0002675
Tlei_v1.07600-RA	OG0002675
Tlei_v1.22172-RA	OG0002672
Tlei_v1.24908-RA	OG0002670
Tlei_v1.22192-RA	OG0002671
Tlei_v1.12666-RA	OG0010325
Tlei_v1.07373-RA	OG0019710
Tlei_v1.07438-RA	OG0019713
Tlei_v1.07435-RA	OG0019713
Tlei_v1.11858-RA	OG0019849
Tlei_v1.14002-RA	OG0019849
Tlei_v1.04032-RA	OG0016387
Tlei_v1.13580-RA	OG0016387
Tlei_v1.13989-RA	OG0016386
Tlei_v1.20669-RA	OG0016386
Tlei_v1.16232-RA	OG0019754
Tlei_v1.02717-RA	OG0019803
Tlei_v1.28487-RA	OG0001524
Tlei_v1.11446-RA	OG0019802
Tlei_v1.21915-RA	OG0019672
Tlei_v1.15393-RA	OG0019672
Tlei_v1.11549-RA	OG0006437
Tlei_v1.15287-RB	OG0019738
Tlei_v1.00853-RA	OG0019738
Tlei_v1.18542-RA	OG0016383
Tlei_v1.27406-RA	OG0002424
Tlei_v1.07490-RA	OG0011731
Tlei_v1.07486-RA	OG0011731
Tlei_v1.29898-RA	OG0000495
Tlei_v1.29897-RA	OG0000495
Tlei_v1.29895-RA	OG0000495
Tlei_v1.29896-RA	OG0000495
Tlei_v1.01771-RA	OG0000490
Tlei_v1.11312-RA	OG0000492
Tlei_v1.23883-RA	OG0000492
Tlei_v1.16129-RA	OG0019751
Tlei_v1.16113-RA	OG0019751
Tlei_v1.28512-RA	OG0016283
Tlei_v1.28513-RA	OG0016283
Tlei_v1.12259-RA	OG0016435
Tlei_v1.19017-RA	OG0016388
Tlei_v1.19023-RA	OG0016388
Tlei_v1.02785-RA	OG0004430
Tlei_v1.11667-RA	OG0004430
Tlei_v1.02612-RA	OG0016434
Tlei_v1.18175-RA	OG0016434
Tlei_v1.22701-RA	OG0004436
Tlei_v1.10830-RA	OG0000308
Tlei_v1.12391-RA	OG0000309
Tlei_v1.00468-RA	OG0000309
Tlei_v1.19337-RA	OG0000309
Tlei_v1.28385-RA	OG0000309
Tlei_v1.00298-RA	OG0000309
Tlei_v1.14266-RA	OG0000309
Tlei_v1.07005-RA	OG0000309
Tlei_v1.12483-RA	OG0000309
Tlei_v1.01864-RA	OG0001319
Tlei_v1.29169-RA	OG0001315
Tlei_v1.18658-RA	OG0001315
Tlei_v1.30755-RA	OG0001317
Tlei_v1.02068-RA	OG0001310
Tlei_v1.29773-RA	OG0001313
Tlei_v1.22161-RA	OG0002655
Tlei_v1.29574-RA	OG0002655
Tlei_v1.24688-RA	OG0002659
Tlei_v1.08038-RA	OG0016523
Tlei_v1.09382-RA	OG0016523
Tlei_v1.13924-RA	OG0005402
Tlei_v1.03243-RA	OG0004947
Tlei_v1.22136-RA	OG0000689
Tlei_v1.11907-RA	OG0000688
Tlei_v1.00580-RA	OG0000688
Tlei_v1.04583-RA	OG0000688
Tlei_v1.24722-RA	OG0000688
Tlei_v1.17710-RA	OG0000688
Tlei_v1.16188-RA	OG0000688
Tlei_v1.14671-RA	OG0000680
Tlei_v1.00264-RA	OG0000680
Tlei_v1.05997-RA	OG0000680
Tlei_v1.27149-RA	OG0000682
Tlei_v1.15504-RA	OG0000682
Tlei_v1.27736-RA	OG0000682
Tlei_v1.17922-RA	OG0000684
Tlei_v1.21086-RA	OG0000684
Tlei_v1.06415-RA	OG0000686
Tlei_v1.16175-RA	OG0000686
Tlei_v1.15345-RA	OG0000686
Tlei_v1.02469-RA	OG0000686
Tlei_v1.28358-RA	OG0003885
Tlei_v1.31122-RA	OG0002136
Tlei_v1.14201-RA	OG0005677
Tlei_v1.06041-RA	OG0005308
Tlei_v1.14200-RA	OG0005676
Tlei_v1.20323-RA	OG0005676
Tlei_v1.19838-RA	OG0005676
Tlei_v1.25616-RA	OG0005676
Tlei_v1.17852-RA	OG0005675
Tlei_v1.04547-RB	OG0002883
Tlei_v1.17072-RA	OG0002883
Tlei_v1.09709-RA	OG0002883
Tlei_v1.00151-RA	OG0002883
Tlei_v1.29009-RA	OG0002883
Tlei_v1.26581-RA	OG0005666
Tlei_v1.04184-RA	OG0005666
Tlei_v1.24636-RA	OG0005666
Tlei_v1.24635-RA	OG0005666
Tlei_v1.14043-RA	OG0005667
Tlei_v1.13767-RA	OG0005662
Tlei_v1.02503-RA	OG0005663
Tlei_v1.27964-RA	OG0005663
Tlei_v1.26688-RA	OG0005663
Tlei_v1.16637-RA	OG0005663
Tlei_v1.14037-RA	OG0000511
Tlei_v1.08252-RA	OG0000510
Tlei_v1.31133-RA	OG0000513
Tlei_v1.25049-RA	OG0000513
Tlei_v1.25070-RA	OG0000513
Tlei_v1.25071-RA	OG0000513
Tlei_v1.25087-RA	OG0000513
Tlei_v1.25085-RA	OG0000513
Tlei_v1.18584-RA	OG0001108
Tlei_v1.14015-RA	OG0001103
Tlei_v1.14019-RA	OG0001103
Tlei_v1.14017-RA	OG0001102
Tlei_v1.14024-RA	OG0001102
Tlei_v1.27198-RA	OG0001105
Tlei_v1.27199-RA	OG0001105
Tlei_v1.30777-RA	OG0001104
Tlei_v1.18286-RA	OG0001106
Tlei_v1.32039-RA	OG0000473
Tlei_v1.28226-RA	OG0000473
Tlei_v1.23438-RA	OG0000473
Tlei_v1.19979-RA	OG0000473
Tlei_v1.20074-RA	OG0000473
Tlei_v1.01722-RA	OG0000473
Tlei_v1.01997-RA	OG0000473
Tlei_v1.02089-RA	OG0000473
Tlei_v1.18144-RA	OG0000471
Tlei_v1.18133-RA	OG0000471
Tlei_v1.04036-RA	OG0000471
Tlei_v1.18136-RA	OG0000471
Tlei_v1.18130-RA	OG0000471
Tlei_v1.18132-RA	OG0000471
Tlei_v1.18128-RA	OG0000471
Tlei_v1.18142-RA	OG0000471
Tlei_v1.07262-RB	OG0000476
Tlei_v1.24862-RC	OG0000476
Tlei_v1.28046-RA	OG0000476
Tlei_v1.09305-RB	OG0000476
Tlei_v1.00740-RB	OG0000476
Tlei_v1.07089-RA	OG0000476
Tlei_v1.11623-RA	OG0000476
Tlei_v1.10857-RA	OG0000476
Tlei_v1.12287-RA	OG0000476
Tlei_v1.12532-RA	OG0000476
Tlei_v1.08988-RA	OG0000477
Tlei_v1.13501-RA	OG0000477
Tlei_v1.12216-RA	OG0000477
Tlei_v1.18837-RA	OG0000477
Tlei_v1.24818-RA	OG0000477
Tlei_v1.16329-RA	OG0000477
Tlei_v1.08806-RA	OG0000477
Tlei_v1.07180-RA	OG0000477
Tlei_v1.00795-RA	OG0000477
Tlei_v1.02535-RA	OG0000474
Tlei_v1.02536-RA	OG0000474
Tlei_v1.05823-RA	OG0000474
Tlei_v1.10638-RA	OG0000474
Tlei_v1.10542-RA	OG0000474
Tlei_v1.16370-RA	OG0000474
Tlei_v1.16168-RA	OG0019753
Tlei_v1.16170-RA	OG0019753
Tlei_v1.20353-RA	OG0000478
Tlei_v1.04548-RA	OG0000478
Tlei_v1.24990-RA	OG0000478
Tlei_v1.02191-RA	OG0000478
Tlei_v1.21291-RA	OG0000478
Tlei_v1.04838-RA	OG0019777
Tlei_v1.11475-RA	OG0019777
Tlei_v1.14990-RA	OG0019776
Tlei_v1.04766-RA	OG0019776
Tlei_v1.05862-RA	OG0019774
Tlei_v1.04652-RA	OG0019774
Tlei_v1.01078-RA	OG0016240
Tlei_v1.31777-RA	OG0016199
Tlei_v1.12454-RA	OG0016199
Tlei_v1.19522-RA	OG0001484
Tlei_v1.20922-RA	OG0001484
Tlei_v1.20693-RA	OG0001486
Tlei_v1.16031-RA	OG0001486
Tlei_v1.11076-RA	OG0010699
Tlei_v1.11068-RA	OG0010699
Tlei_v1.01608-RA	OG0003246
Tlei_v1.12987-RA	OG0003241
Tlei_v1.25417-RA	OG0002117
Tlei_v1.25414-RB	OG0002117
Tlei_v1.25418-RA	OG0002117
Tlei_v1.25301-RA	OG0002114
Tlei_v1.25298-RA	OG0002114
Tlei_v1.25457-RA	OG0002119
Tlei_v1.21882-RA	OG0005361
Tlei_v1.21880-RA	OG0005361
Tlei_v1.31654-RA	OG0002809
Tlei_v1.31656-RA	OG0002809
Tlei_v1.21736-RA	OG0003404
Tlei_v1.21739-RA	OG0003404
Tlei_v1.21740-RA	OG0003404
Tlei_v1.29595-RA	OG0005580
Tlei_v1.17012-RA	OG0005584
Tlei_v1.10300-RA	OG0005586
Tlei_v1.12297-RB	OG0005586
Tlei_v1.01187-RA	OG0001290
Tlei_v1.12681-RA	OG0001295
Tlei_v1.02329-RA	OG0001297
Tlei_v1.02327-RA	OG0001297
Tlei_v1.28100-RA	OG0002750
Tlei_v1.08884-RA	OG0000539
Tlei_v1.25137-RA	OG0000538
Tlei_v1.25139-RA	OG0000538
Tlei_v1.25138-RA	OG0000538
Tlei_v1.25136-RB	OG0000538
Tlei_v1.03671-RA	OG0000532
Tlei_v1.26052-RA	OG0000531
Tlei_v1.18237-RA	OG0001125
Tlei_v1.02931-RA	OG0001125
Tlei_v1.09280-RA	OG0001121
Tlei_v1.09268-RA	OG0001121
Tlei_v1.09266-RA	OG0001121
Tlei_v1.00722-RA	OG0016502
Tlei_v1.13714-RA	OG0016502
Tlei_v1.16153-RA	OG0000459
Tlei_v1.10952-RA	OG0000459
Tlei_v1.01820-RA	OG0000459
Tlei_v1.16054-RA	OG0000454
Tlei_v1.02463-RA	OG0000455
Tlei_v1.02467-RA	OG0000455
Tlei_v1.31916-RA	OG0000457
Tlei_v1.00588-RA	OG0016500
Tlei_v1.19393-RA	OG0019790
Tlei_v1.17524-RA	OG0019795
Tlei_v1.17522-RA	OG0019795
Tlei_v1.17421-RA	OG0019794
Tlei_v1.02765-RA	OG0019797
Tlei_v1.17600-RA	OG0019796
Tlei_v1.06810-RA	OG0000989
Tlei_v1.04750-RA	OG0000986
Tlei_v1.22005-RA	OG0000985
Tlei_v1.20624-RA	OG0000985
Tlei_v1.21757-RA	OG0000983
Tlei_v1.09737-RA	OG0019879
Tlei_v1.09547-RA	OG0019879
Tlei_v1.27749-RA	OG0015467
Tlei_v1.27282-RA	OG0019669
Tlei_v1.05824-RA	OG0001728
Tlei_v1.25202-RA	OG0001726
Tlei_v1.00249-RA	OG0001726
Tlei_v1.02826-RA	OG0016227
Tlei_v1.02735-RA	OG0016227
Tlei_v1.10641-RA	OG0001460
Tlei_v1.31116-RA	OG0001466
Tlei_v1.31109-RA	OG0001467
Tlei_v1.17941-RA	OG0005112
Tlei_v1.04261-RA	OG0016458
Tlei_v1.10421-RA	OG0016458
Tlei_v1.19477-RA	OG0016449
Tlei_v1.09772-RA	OG0016449
Tlei_v1.07030-RA	OG0019706
Tlei_v1.20021-RA	OG0019901
Tlei_v1.26618-RA	OG0019901
Tlei_v1.23823-RA	OG0001446
Tlei_v1.08117-RA	OG0001446
Tlei_v1.25399-RA	OG0001447
Tlei_v1.14938-RA	OG0014224
Tlei_v1.16287-RA	OG0002566
Tlei_v1.13245-RA	OG0001916
Tlei_v1.16830-RA	OG0001919
Tlei_v1.31775-RA	OG0004903
Tlei_v1.21047-RA	OG0002170
Tlei_v1.26987-RA	OG0002830
Tlei_v1.22361-RA	OG0002830
Tlei_v1.07481-RA	OG0002830
Tlei_v1.29053-RA	OG0002831
