Gene_id	orthology	CDS_length	startcodon	stopcodon	expression	robust
Tfasc_v1.09033-RA	OG0007220	2508	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09024-RA	OG0007221	1221	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09032-RA	OG0001901	2565	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09025-RA	OG0000681	369	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09031-RA	OG0002991	1590	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09026-RA	OG0005022	126	True	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tfasc_v1.09035-RA	OG0003238	885	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09041-RA	OG0003238	885	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09043-RA	OG0003236	1341	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09039-RA	OG0003239	2166	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09046-RA	OG0003240	1170	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09052-RA	OG0007228	1506	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09038-RA	OG0003240	1200	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09047-RA	OG0003239	1974	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09045-RA	OG0003237	1365	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09042-RA	OG0018994	579	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09049-RA	OG0016345	237	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09036-RA	OG0003236	1995	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09050-RA	OG0003241	819	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09048-RA	OG0001351	1500	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09040-RA	OG0001351	1635	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09044-RA	OG0002260	747	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09037-RA	OG0003237	1170	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09051-RA	NO_ORTHOLOGY	123	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09067-RA	OG0001275	1374	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09056-RA	OG0002000	1917	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09068-RA	OG0007232	2145	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.09059-RA	OG0007227	1740	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09055-RA	OG0007226	465	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09062-RA	OG0007233	1293	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09063-RA	OG0000392	3921	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.09061-RA	OG0000961	1713	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tfasc_v1.09060-RA	OG0007234	549	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09057-RA	OG0007229	999	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09053-RA	OG0007231	906	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09054-RA	OG0007230	2259	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09064-RA	NO_ORTHOLOGY	1029	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.09065-RA	NO_ORTHOLOGY	1611	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.09066-RA	NO_ORTHOLOGY	447	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09058-RA	OG0007224	657	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tfasc_v1.09074-RA	OG0003242	1422	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09070-RA	OG0003242	1425	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09080-RA	OG0007237	1635	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.09076-RA	OG0003243	3285	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09077-RA	OG0000388	411	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.09079-RA	OG0000068	294	False	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tfasc_v1.09081-RA	OG0007239	606	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09069-RA	OG0007235	3336	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09075-RA	OG0002079	375	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09071-RA	NO_ORTHOLOGY	474	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.09073-RA	OG0016122	3585	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09072-RA	NO_ORTHOLOGY	1359	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tfasc_v1.09078-RA	OG0000088	636	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tfasc_v1.09092-RA	OG0018995	1281	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09085-RA	OG0007238	1497	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09091-RA	OG0000923	408	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09086-RA	OG0007236	1059	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.09087-RA	OG0007242	2085	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09087-RB	NO_ORTHOLOGY	1590	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tfasc_v1.09082-RA	OG0001792	687	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09089-RA	OG0007243	741	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09088-RA	OG0007250	630	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09090-RA	OG0007246	4584	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09090-RB	NO_ORTHOLOGY	4581	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.09093-RA	OG0007245	1707	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09084-RA	OG0002983	1275	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09083-RA	OG0002002	2427	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09097-RA	OG0007241	1776	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09098-RA	OG0007240	3105	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09102-RA	OG0007254	2634	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09104-RA	OG0003248	801	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09106-RA	OG0003248	801	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09100-RA	OG0007244	246	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09101-RA	OG0007259	1263	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09103-RA	OG0007258	639	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09107-RA	OG0007261	891	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.09094-RA	OG0007247	3207	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09095-RA	OG0007249	3591	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09105-RA	NO_ORTHOLOGY	978	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09096-RA	OG0007248	1161	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09099-RA	NO_ORTHOLOGY	609	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.09116-RA	OG0007251	489	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09131-RA	OG0018996	459	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09132-RA	OG0000107	447	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09130-RA	OG0003252	495	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09124-RA	OG0003251	738	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09117-RA	OG0007255	1941	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09119-RA	OG0007253	624	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09109-RA	OG0007252	1413	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09125-RA	OG0003254	2895	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09114-RA	OG0003247	2010	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09126-RA	OG0018997	990	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09112-RA	OG0001714	747	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09111-RA	OG0007256	975	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.09108-RA	OG0000599	624	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09123-RA	NO_ORTHOLOGY	246	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.09113-RA	OG0007257	456	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09115-RA	OG0018998	1059	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09110-RA	OG0007260	738	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09120-RA	OG0001893	963	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09128-RA	OG0002003	1965	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09127-RA	OG0002003	1875	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09122-RA	OG0007264	972	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09121-RA	OG0000107	447	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09118-RA	OG0003250	165	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09129-RA	NO_ORTHOLOGY	15	True	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tfasc_v1.09140-RA	OG0003255	3828	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09139-RA	OG0007269	4341	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09143-RA	OG0002004	1290	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09142-RA	OG0000315	333	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.09133-RA	OG0007263	1794	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09136-RA	OG0007262	2232	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.09137-RA	OG0003253	459	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09135-RA	OG0001272	1428	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09135-RB	NO_ORTHOLOGY	1425	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.09144-RA	OG0003256	1770	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09134-RA	OG0018999	1119	True	no_stopcodon	1.0	ROBUST
Tfasc_v1.09138-RA	NO_ORTHOLOGY	1050	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09141-RA	NO_ORTHOLOGY	369	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09153-RA	OG0007265	3282	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09160-RA	OG0019000	2724	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09150-RA	OG0007267	1266	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09155-RA	NO_ORTHOLOGY	1302	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.09145-RA	OG0000963	2037	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09158-RA	OG0019001	975	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09146-RA	OG0007270	1590	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09161-RA	OG0016754	1545	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09163-RA	OG0019002	951	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09164-RA	OG0007274	723	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09152-RA	OG0007266	582	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09156-RA	OG0019003	1458	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09147-RA	OG0007271	924	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09159-RA	OG0019004	1179	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09151-RA	OG0006134	1392	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09154-RA	OG0000596	975	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09148-RA	OG0007273	927	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09162-RA	NO_ORTHOLOGY	459	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.09149-RA	OG0007272	2217	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09157-RA	OG0016755	696	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09170-RA	OG0000191	411	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09165-RA	OG0007275	474	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09180-RA	OG0007279	510	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09173-RA	OG0007278	1101	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09167-RA	OG0007277	561	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09181-RA	OG0007281	1692	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09169-RA	OG0007276	1377	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09175-RA	OG0002005	963	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09177-RA	OG0007280	4212	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09177-RB	NO_ORTHOLOGY	4191	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.09166-RA	OG0001271	369	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09178-RA	OG0001352	3114	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09176-RA	NO_ORTHOLOGY	411	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09171-RA	OG0002005	1029	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09168-RA	OG0001267	936	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09172-RA	NO_ORTHOLOGY	633	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09179-RA	OG0002009	750	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09174-RA	OG0003300	624	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.09192-RA	OG0012864	975	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09183-RA	OG0007282	1584	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09182-RA	OG0001889	1002	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09191-RA	OG0004657	633	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09188-RA	OG0004656	1248	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09190-RA	OG0012869	1008	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09184-RA	OG0006103	2502	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09185-RA	OG0002736	324	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09187-RA	OG0004656	720	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09186-RA	NO_ORTHOLOGY	222	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09189-RA	OG0012870	825	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09195-RA	OG0004655	2118	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09199-RA	OG0004654	750	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.09204-RA	OG0004654	687	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.09193-RA	OG0004655	1701	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09198-RA	OG0012866	660	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09196-RA	OG0012868	846	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09197-RA	OG0012867	1956	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09200-RA	OG0000657	1128	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.09201-RA	OG0000657	858	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.09194-RA	OG0004657	657	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09202-RA	NO_ORTHOLOGY	204	True	no_stopcodon	1.0	ROBUST
Tfasc_v1.09203-RA	NO_ORTHOLOGY	285	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tfasc_v1.09213-RA	OG0019005	1920	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09207-RA	OG0019006	810	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.09209-RA	OG0019006	810	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.09211-RA	NO_ORTHOLOGY	132	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tfasc_v1.09216-RA	OG0012873	489	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09214-RA	OG0012865	372	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09205-RA	OG0000657	1128	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.09206-RA	OG0000657	858	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.09208-RA	OG0000657	1128	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.09210-RA	OG0000657	1128	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.09212-RA	OG0000657	858	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.09215-RA	OG0002288	237	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09228-RA	OG0004658	1062	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09227-RA	OG0004659	300	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09226-RA	OG0000917	981	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09220-RA	OG0000916	1584	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.09217-RA	OG0012872	1062	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09225-RA	NO_ORTHOLOGY	744	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09221-RA	OG0000580	1854	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09224-RA	OG0004660	990	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09222-RA	OG0017386	786	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09223-RA	OG0004660	990	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09219-RA	OG0012876	975	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09218-RA	OG0001658	1647	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09229-RA	OG0000917	726	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09234-RA	OG0012879	4596	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09237-RA	OG0012877	1656	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09231-RA	OG0004658	1062	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09230-RA	OG0004659	300	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09238-RA	OG0012882	978	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09236-RA	OG0002496	2202	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09235-RA	OG0002496	2184	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09232-RA	OG0012874	1161	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09233-RA	OG0012875	774	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09245-RA	OG0012878	330	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09252-RA	OG0012887	2727	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.09250-RA	OG0019007	357	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09244-RA	OG0012881	3567	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09239-RA	OG0012880	1578	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09242-RA	OG0012883	798	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09241-RA	NO_ORTHOLOGY	1671	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09251-RA	OG0012892	1506	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09243-RA	OG0012884	1191	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09248-RA	OG0017388	459	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09240-RA	OG0012886	1479	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09249-RA	OG0012894	570	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09253-RA	OG0019008	4566	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09247-RA	OG0012885	564	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09246-RA	NO_ORTHOLOGY	171	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09259-RA	OG0012891	1335	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09258-RA	OG0012888	915	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09262-RA	OG0005567	540	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tfasc_v1.09254-RA	OG0012889	3303	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09257-RA	OG0012890	1983	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09261-RA	OG0014401	1506	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09260-RA	OG0012893	1224	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09256-RA	OG0012895	1056	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.09263-RA	OG0005498	552	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.09255-RA	NO_ORTHOLOGY	321	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.31769-RA	NO_ORTHOLOGY	714	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.31768-RA	NO_ORTHOLOGY	162	False	no_stopcodon	no_features	NOT_ROBUST
Tfasc_v1.32979-RA	NO_ORTHOLOGY	330	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32979-RC	NO_ORTHOLOGY	330	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32979-RB	NO_ORTHOLOGY	330	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32605-RA	NO_ORTHOLOGY	282	False	one_stopcodon	no_features	NOT_ROBUST
Tfasc_v1.32606-RA	NO_ORTHOLOGY	390	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.33291-RA	NO_ORTHOLOGY	714	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32169-RA	NO_ORTHOLOGY	219	False	no_stopcodon	no_features	NOT_ROBUST
Tfasc_v1.32171-RA	NO_ORTHOLOGY	720	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32170-RA	NO_ORTHOLOGY	390	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32947-RA	NO_ORTHOLOGY	606	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.32946-RA	NO_ORTHOLOGY	174	False	no_stopcodon	no_features	NOT_ROBUST
Tfasc_v1.32355-RA	NO_ORTHOLOGY	90	True	one_stopcodon	no_features	NOT_ROBUST
Tfasc_v1.32353-RA	NO_ORTHOLOGY	84	True	no_stopcodon	no_features	NOT_ROBUST
Tfasc_v1.32354-RA	NO_ORTHOLOGY	333	False	one_stopcodon	no_features	NOT_ROBUST
Tfasc_v1.33671-RA	NO_ORTHOLOGY	714	True	one_stopcodon	no_features	ROBUST
Tfasc_v1.27017-RA	OG0004316	2169	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27014-RA	NO_ORTHOLOGY	264	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27021-RA	NO_ORTHOLOGY	399	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27016-RA	NO_ORTHOLOGY	135	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27015-RA	OG0019009	708	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27019-RA	OG0000468	627	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27020-RA	OG0005571	963	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27022-RA	OG0001739	279	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tfasc_v1.27018-RA	NO_ORTHOLOGY	96	True	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tfasc_v1.27023-RA	OG0001566	756	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.27026-RA	OG0000468	777	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27025-RA	OG0000468	1689	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27024-RA	OG0000468	1140	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27032-RA	OG0005094	1335	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27031-RA	OG0005094	1344	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27033-RA	OG0014455	618	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27029-RA	OG0000468	672	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27028-RA	OG0000468	894	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27027-RA	OG0001704	294	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27030-RA	OG0016204	291	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.27034-RA	OG0014453	783	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27038-RA	OG0014454	1206	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27040-RA	OG0002718	528	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27037-RA	OG0014452	978	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27039-RA	OG0005092	786	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.27041-RA	NO_ORTHOLOGY	450	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27035-RA	OG0005093	963	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.27036-RA	OG0005093	963	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.27042-RA	OG0000431	546	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27043-RA	OG0001788	486	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.27044-RA	OG0014451	453	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tfasc_v1.27047-RA	OG0014450	777	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27045-RA	OG0016346	2820	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27046-RA	OG0016346	3435	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27053-RA	NO_ORTHOLOGY	429	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27048-RA	OG0005081	1239	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27049-RA	OG0005082	276	False	one_stopcodon	1.0	ROBUST
Tfasc_v1.27052-RA	OG0000777	1569	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27051-RA	OG0000777	1569	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27050-RA	OG0005518	315	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27060-RA	OG0014442	1392	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27056-RA	NO_ORTHOLOGY	261	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27058-RA	OG0014446	2208	True	no_stopcodon	1.0	ROBUST
Tfasc_v1.27054-RA	OG0014448	2166	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27059-RA	OG0014449	3099	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27057-RA	OG0014447	957	True	one_stopcodon	1.0	ROBUST
Tfasc_v1.27055-RA	OG0019010	183	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tfasc_v1.27062-RA	OG0014443	1224	True	one_stopcodon	1.0	ROBUST
