Gene_id	orthology	CDS_length	startcodon	stopcodon	expression	robust
Tlei_v1.18654-RA	OG0002854	294	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18655-RA	OG0000052	2805	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18656-RA	OG0016385	2136	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18657-RA	OG0000023	2241	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18658-RA	OG0001315	324	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18659-RA	OG0017768	228	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18659-RB	NO_ORTHOLOGY	213	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18660-RA	OG0002762	1440	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18661-RA	OG0016530	138	True	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18662-RA	OG0000188	210	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18663-RA	NO_ORTHOLOGY	429	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18663-RB	NO_ORTHOLOGY	480	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18664-RA	NO_ORTHOLOGY	870	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18665-RA	NO_ORTHOLOGY	261	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18666-RA	NO_ORTHOLOGY	411	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18667-RA	OG0000127	1545	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18668-RA	OG0012752	726	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18669-RA	NO_ORTHOLOGY	753	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18670-RA	OG0000127	1545	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18671-RA	NO_ORTHOLOGY	1260	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18672-RA	NO_ORTHOLOGY	543	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18673-RA	NO_ORTHOLOGY	1014	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18674-RA	NO_ORTHOLOGY	363	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18675-RA	OG0016049	3222	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18676-RA	OG0000127	1545	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18677-RA	OG0005609	525	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18678-RA	NO_ORTHOLOGY	420	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18679-RA	OG0015140	1209	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18680-RA	NO_ORTHOLOGY	372	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18681-RA	OG0015138	852	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18682-RA	OG0015139	1143	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18683-RA	OG0019184	1008	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18684-RA	NO_ORTHOLOGY	105	True	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18685-RA	OG0000920	726	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18686-RA	OG0011237	900	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18687-RA	OG0000599	663	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18688-RA	OG0002942	309	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18689-RA	NO_ORTHOLOGY	549	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18690-RA	NO_ORTHOLOGY	15	True	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18691-RA	OG0000189	234	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18692-RA	NO_ORTHOLOGY	183	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18692-RB	OG0002860	330	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18693-RA	OG0016531	210	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18694-RA	OG0002860	333	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18695-RA	OG0016531	240	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18696-RA	NO_ORTHOLOGY	246	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18697-RA	OG0002811	315	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18698-RA	NO_ORTHOLOGY	354	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18699-RA	OG0019186	1176	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18700-RA	NO_ORTHOLOGY	261	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18701-RA	NO_ORTHOLOGY	216	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18702-RA	NO_ORTHOLOGY	663	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18703-RA	NO_ORTHOLOGY	240	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18704-RA	NO_ORTHOLOGY	132	True	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18705-RA	OG0000073	288	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18706-RA	NO_ORTHOLOGY	768	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18707-RA	OG0000098	384	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18708-RA	OG0000098	750	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18709-RA	OG0004192	1212	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18710-RA	NO_ORTHOLOGY	270	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18711-RA	OG0000188	138	True	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18712-RA	OG0000029	144	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18713-RA	OG0000029	144	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18714-RA	OG0000029	144	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18715-RA	OG0001026	936	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18716-RA	OG0000187	219	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18717-RA	OG0000402	423	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18718-RA	NO_ORTHOLOGY	921	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18719-RA	OG0000055	1389	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18720-RA	OG0017839	1524	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18721-RA	OG0015127	900	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18722-RA	OG0001026	987	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18723-RA	OG0015619	3288	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18724-RA	OG0015618	1905	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18725-RA	OG0015620	5973	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18726-RA	OG0011236	339	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18727-RA	OG0001855	621	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18728-RA	NO_ORTHOLOGY	522	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18729-RA	NO_ORTHOLOGY	690	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18730-RA	NO_ORTHOLOGY	1365	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18731-RA	NO_ORTHOLOGY	570	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18732-RA	OG0000188	210	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18733-RA	OG0001835	1617	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18734-RA	NO_ORTHOLOGY	288	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18735-RA	OG0000031	162	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18736-RA	NO_ORTHOLOGY	690	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18737-RA	NO_ORTHOLOGY	363	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18738-RA	NO_ORTHOLOGY	882	False	no_stopcodon	1.0	ROBUST
Tlei_v1.18739-RA	NO_ORTHOLOGY	39	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18740-RA	OG0000670	180	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18741-RA	NO_ORTHOLOGY	1668	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18742-RA	NO_ORTHOLOGY	1035	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18743-RA	OG0017838	573	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18744-RA	NO_ORTHOLOGY	717	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18745-RA	NO_ORTHOLOGY	738	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18746-RA	NO_ORTHOLOGY	1716	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18747-RA	NO_ORTHOLOGY	477	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18748-RA	NO_ORTHOLOGY	690	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18749-RA	NO_ORTHOLOGY	1656	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18750-RA	OG0000025	414	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18751-RA	NO_ORTHOLOGY	1059	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18752-RA	NO_ORTHOLOGY	4581	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18753-RA	OG0002191	330	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18754-RA	NO_ORTHOLOGY	1362	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18755-RA	NO_ORTHOLOGY	324	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18756-RA	OG0001837	192	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18757-RA	OG0016137	1032	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18758-RA	OG0017523	1026	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18759-RA	NO_ORTHOLOGY	564	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18760-RA	OG0017675	1770	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18761-RA	OG0000015	144	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18762-RA	NO_ORTHOLOGY	537	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18763-RA	OG0014539	1026	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18764-RA	OG0014310	228	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18765-RA	NO_ORTHOLOGY	48	True	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18766-RA	NO_ORTHOLOGY	111	True	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18767-RA	NO_ORTHOLOGY	375	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18768-RA	NO_ORTHOLOGY	393	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18769-RA	NO_ORTHOLOGY	687	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18770-RA	NO_ORTHOLOGY	903	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18771-RA	OG0000025	633	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18772-RA	OG0000315	1620	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18773-RA	NO_ORTHOLOGY	1647	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18773-RB	NO_ORTHOLOGY	1599	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18774-RA	NO_ORTHOLOGY	1686	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18775-RA	NO_ORTHOLOGY	363	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18776-RA	OG0016533	759	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18777-RA	OG0016532	249	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18778-RA	NO_ORTHOLOGY	798	False	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18779-RA	NO_ORTHOLOGY	894	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18780-RA	OG0009080	2088	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18781-RA	NO_ORTHOLOGY	636	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18782-RA	NO_ORTHOLOGY	492	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18783-RA	NO_ORTHOLOGY	180	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18784-RA	OG0009081	2094	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18785-RA	NO_ORTHOLOGY	93	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18786-RA	OG0016534	537	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18787-RA	NO_ORTHOLOGY	261	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18788-RA	OG0009082	2064	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18789-RA	OG0019745	132	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18790-RA	NO_ORTHOLOGY	552	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18791-RA	NO_ORTHOLOGY	558	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18792-RA	NO_ORTHOLOGY	648	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18793-RA	NO_ORTHOLOGY	780	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18794-RA	NO_ORTHOLOGY	339	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18795-RA	OG0000904	186	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18796-RA	OG0000479	138	True	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18797-RA	OG0005637	1776	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18798-RA	OG0005654	345	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18799-RA	OG0009079	1473	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18800-RA	OG0003623	540	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18801-RA	OG0009078	1875	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18802-RA	OG0000142	279	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18803-RA	NO_ORTHOLOGY	846	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18804-RA	OG0017852	273	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18805-RA	OG0005612	759	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18806-RA	OG0016927	360	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18807-RA	OG0005063	507	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18808-RA	NO_ORTHOLOGY	528	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18809-RA	NO_ORTHOLOGY	681	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18810-RA	OG0009077	1161	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18811-RA	NO_ORTHOLOGY	96	True	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18812-RA	OG0016456	1707	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18813-RA	NO_ORTHOLOGY	1254	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18814-RA	OG0019188	615	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18815-RA	NO_ORTHOLOGY	1761	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18816-RA	OG0005588	174	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18817-RA	OG0016051	1938	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18818-RA	OG0009076	1353	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18819-RA	NO_ORTHOLOGY	48	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18820-RA	NO_ORTHOLOGY	1437	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18821-RA	OG0009074	510	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18822-RA	OG0001845	855	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18823-RA	OG0002890	783	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18824-RA	OG0009074	1446	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18825-RA	OG0019782	201	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18826-RA	NO_ORTHOLOGY	639	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18827-RA	NO_ORTHOLOGY	309	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18828-RA	OG0009075	1200	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18829-RA	NO_ORTHOLOGY	1527	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18830-RA	NO_ORTHOLOGY	2430	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18830-RB	OG0009073	2496	True	one_stopcodon	0.1	ROBUST
Tlei_v1.18831-RA	NO_ORTHOLOGY	1290	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18832-RA	OG0003622	2304	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18833-RA	OG0000055	2268	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18834-RA	NO_ORTHOLOGY	45	True	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18835-RA	NO_ORTHOLOGY	216	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18836-RA	OG0009072	993	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18837-RA	OG0000477	144	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18838-RA	NO_ORTHOLOGY	132	True	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18839-RA	OG0000389	693	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18840-RA	OG0010793	450	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18841-RA	OG0009071	1845	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18842-RA	NO_ORTHOLOGY	2055	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18842-RB	OG0009070	2088	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18843-RA	OG0000533	1359	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18844-RA	OG0019783	354	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18845-RA	OG0014181	192	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18846-RA	NO_ORTHOLOGY	711	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18847-RA	OG0009068	1413	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18848-RA	NO_ORTHOLOGY	267	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18849-RA	NO_ORTHOLOGY	2412	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18850-RA	OG0009069	309	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18851-RA	NO_ORTHOLOGY	447	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18852-RA	NO_ORTHOLOGY	555	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18853-RA	NO_ORTHOLOGY	1467	False	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18854-RA	OG0016928	849	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18855-RA	NO_ORTHOLOGY	927	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18856-RA	OG0005636	234	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18857-RA	NO_ORTHOLOGY	1344	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18858-RA	NO_ORTHOLOGY	726	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18859-RA	OG0000073	240	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18860-RA	NO_ORTHOLOGY	999	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18861-RA	NO_ORTHOLOGY	1044	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18861-RB	OG0016526	1107	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18862-RA	NO_ORTHOLOGY	255	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18863-RA	NO_ORTHOLOGY	396	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18864-RA	NO_ORTHOLOGY	1926	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18865-RA	OG0000025	285	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18866-RA	OG0000025	456	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18867-RA	NO_ORTHOLOGY	714	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18868-RA	OG0019784	699	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18869-RA	NO_ORTHOLOGY	318	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18870-RA	OG0015971	1554	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18871-RA	NO_ORTHOLOGY	738	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18872-RA	OG0004771	552	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18873-RA	OG0000169	2169	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18874-RA	NO_ORTHOLOGY	4566	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18875-RA	NO_ORTHOLOGY	846	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18876-RA	NO_ORTHOLOGY	807	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18877-RA	NO_ORTHOLOGY	1299	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18878-RA	NO_ORTHOLOGY	117	True	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18879-RA	OG0019405	399	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18880-RA	OG0015927	666	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18881-RA	NO_ORTHOLOGY	1068	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18882-RA	NO_ORTHOLOGY	1278	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18883-RA	OG0000672	4083	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18884-RA	NO_ORTHOLOGY	1191	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18885-RA	OG0005424	930	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18886-RA	NO_ORTHOLOGY	405	True	no_stopcodon	1.0	ROBUST
Tlei_v1.18887-RA	OG0000015	150	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18888-RA	NO_ORTHOLOGY	1326	False	one_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18889-RA	NO_ORTHOLOGY	426	True	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18890-RA	OG0019180	441	False	no_stopcodon	1.0	ROBUST
Tlei_v1.18891-RA	OG0017830	969	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18892-RA	OG0000143	570	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18893-RA	NO_ORTHOLOGY	825	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18894-RA	OG0000112	639	True	one_stopcodon	not_expressed_0_gene	ROBUST
Tlei_v1.18895-RA	OG0000022	1011	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18896-RA	OG0013227	1236	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18897-RA	OG0019182	312	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18898-RA	NO_ORTHOLOGY	165	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18899-RA	NO_ORTHOLOGY	105	True	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18900-RA	NO_ORTHOLOGY	2436	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18901-RA	OG0000360	1854	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18902-RA	OG0000152	237	False	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18903-RA	NO_ORTHOLOGY	870	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18904-RA	NO_ORTHOLOGY	120	False	one_stopcodon	1.0	ROBUST
Tlei_v1.18905-RA	NO_ORTHOLOGY	363	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18906-RA	OG0000015	225	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18907-RA	OG0005653	1164	False	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18908-RA	NO_ORTHOLOGY	369	False	no_stopcodon	not_expressed_0_exons	NOT_ROBUST
Tlei_v1.18909-RA	NO_ORTHOLOGY	1278	False	one_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18910-RA	OG0005589	321	True	one_stopcodon	not_expressed_0_exons	ROBUST
Tlei_v1.18911-RA	OG0005589	1143	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18912-RA	OG0000106	516	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18913-RA	NO_ORTHOLOGY	1053	True	no_stopcodon	not_expressed_0_gene	NOT_ROBUST
Tlei_v1.18914-RA	OG0013228	2229	True	one_stopcodon	1.0	ROBUST
Tlei_v1.18915-RA	OG0019181	414	True	no_stopcodon	1.0	ROBUST
