Gene_id	orthogroup	CDS_length	exon_count	startcodon	stopcodon	expressed_Tfas	expressed_Tlei	diff_largest_exon_count	diff_longest_CDS
Tlei_v1.31156-RA	OG0009111	528	2	True	False	True	True	0	1.0
Tfasc_v1.08072-RB	OG0018933	699	11	True	True	True	True	0	1.0
Tlei_v1.14165-RB	OG0018933	639	11	True	False	True	True	0	1.0
Tfasc_v1.29676-RA	OG0009116	1662	2	True	True	True	True	0	1.0
Tlei_v1.31164-RA	OG0009116	1662	2	True	True	True	True	0	1.0
Tfasc_v1.13530-RA	OG0015138	1266	6	True	True	True	True	0	1.0
Tlei_v1.18681-RA	OG0015138	852	6	True	True	True	True	0	1.0
Tfasc_v1.29678-RA	OG0009117	1527	10	True	True	True	True	0	1.0
Tlei_v1.31162-RA	OG0009117	1146	11	True	True	True	True	0	1.0
Tlei_v1.31932-RA	OG0019695	228	2	True	True	True	True	0.0	0.4
Tlei_v1.11172-RA	OG0019695	570	2	True	False	False	False	0.0	1.0
Tfasc_v1.29677-RA	OG0009114	1485	8	True	True	True	True	0	1.0
Tlei_v1.31163-RA	OG0009114	1491	9	True	True	True	True	0	1.0
Tlei_v1.26457-RA	OG0017055	2223	8	True	True	True	True	0.0	1.0
Tfasc_v1.14446-RA	OG0019230	246	2	True	True	True	True	0	1.0
Tlei_v1.30406-RA	OG0019230	246	2	True	True	True	True	0	1.0
Tfasc_v1.08817-RB	OG0018982	1119	6	True	True	True	True	0	1.0
Tlei_v1.13206-RA	OG0018982	744	3	True	False	False	False	0	1.0
Tfasc_v1.29899-RA	OG0005379	3252	12	True	True	True	True	0	1.0
Tlei_v1.21313-RA	OG0005379	3321	12	False	True	True	True	0	1.0
Tfasc_v1.23018-RA	OG0018726	183	2	False	True	True	True	0	1.0
Tfasc_v1.23013-RA	OG0018726	183	2	False	True	True	True	0	1.0
Tfasc_v1.30321-RA	OG0009448	1785	13	True	True	True	True	0	1.0
Tlei_v1.20639-RA	OG0009448	1785	13	True	True	True	True	0	1.0
Tfasc_v1.30324-RA	OG0009449	636	5	True	True	True	True	0	1.0
Tlei_v1.20637-RA	OG0009449	1659	18	True	True	True	True	0	1.0
Tfasc_v1.23121-RA	OG0011478	1122	3	True	True	True	True	0	1.0
Tlei_v1.23661-RA	OG0011478	1218	4	True	True	True	True	0	1.0
Tfasc_v1.23128-RA	OG0011479	1713	13	True	True	True	True	0	1.0
Tlei_v1.23655-RA	OG0011479	1719	13	True	True	True	True	0	1.0
Tfasc_v1.17468-RA	OG0014640	1776	5	True	True	True	True	0	1.0
Tlei_v1.26373-RA	OG0014640	1776	5	True	True	True	True	0	1.0
Tfasc_v1.10768-RA	OG0011023	207	1	True	True	True	True	0	1.0
Tlei_v1.12766-RA	OG0011023	171	1	True	True	True	True	0	1.0
Tfasc_v1.17467-RA	OG0014642	2046	5	True	True	True	True	0	1.0
Tlei_v1.26372-RA	OG0014642	2340	8	True	False	True	True	0	1.0
Tfasc_v1.17916-RA	OG0014643	1575	13	True	True	True	True	0	1.0
Tlei_v1.04535-RA	OG0014643	546	3	True	True	True	True	0	1.0
Tfasc_v1.24409-RA	OG0014644	444	3	True	True	True	True	0	1.0
Tlei_v1.25764-RA	OG0014644	444	3	True	True	True	True	0	1.0
Tfasc_v1.24407-RA	OG0014645	1566	1	True	True	True	True	0	1.0
Tlei_v1.25761-RA	OG0014645	1593	1	True	False	True	True	0	1.0
Tfasc_v1.24408-RA	OG0014646	1659	7	True	True	True	True	0	1.0
Tlei_v1.25763-RA	OG0014646	1752	7	True	False	True	True	0	1.0
Tfasc_v1.10774-RA	OG0011022	3735	24	True	True	True	True	0	1.0
Tlei_v1.12758-RA	OG0011022	3711	24	True	True	True	True	0	1.0
Tfasc_v1.24401-RA	OG0014648	1029	1	True	True	True	True	0	1.0
Tlei_v1.25755-RA	OG0014648	1188	6	True	False	True	True	0	1.0
Tfasc_v1.24402-RA	OG0014649	1611	5	True	True	True	True	0	1.0
Tlei_v1.25756-RA	OG0014649	2085	5	True	True	True	True	0	1.0
Tfasc_v1.17764-RA	OG0014198	1416	5	True	True	True	True	0	1.0
Tlei_v1.04744-RA	OG0014198	1425	5	True	False	True	True	0	1.0
Tfasc_v1.09289-RA	OG0008436	1209	11	True	True	True	True	0	1.0
Tlei_v1.23915-RA	OG0008436	1146	12	True	True	True	True	0	1.0
Tfasc_v1.05472-RA	OG0005373	324	3	True	True	True	True	15	0.12735849056603774
Tfasc_v1.02849-RA	OG0005373	2544	18	True	True	True	True	0	1.0
Tlei_v1.04113-RA	OG0005373	2538	18	True	True	True	True	0	1.0
Tfasc_v1.22325-RA	OG0007499	1542	2	True	True	True	True	0	1.0
Tlei_v1.19962-RA	OG0007499	1545	2	True	True	True	True	0	1.0
Tfasc_v1.22326-RA	OG0007498	1392	8	True	True	True	True	0	1.0
Tlei_v1.19961-RA	OG0007498	1392	8	True	True	True	True	0	1.0
Tfasc_v1.30146-RA	OG0009389	2061	11	True	True	True	True	0	1.0
Tlei_v1.20777-RA	OG0009389	3021	13	True	True	True	True	0	1.0
Tfasc_v1.30138-RA	OG0009388	3390	12	True	True	True	True	0	1.0
Tlei_v1.20784-RA	OG0009388	3399	12	True	True	True	True	0	1.0
Tfasc_v1.22351-RA	OG0007491	1302	6	True	True	True	True	0	1.0
Tlei_v1.19935-RA	OG0007491	1344	8	True	True	True	True	0	1.0
Tfasc_v1.22341-RA	OG0007490	2499	21	True	True	True	True	0	1.0
Tlei_v1.19945-RA	OG0007490	1377	11	True	False	True	True	0	1.0
Tfasc_v1.22340-RA	OG0007493	2385	16	True	True	True	True	0	1.0
Tlei_v1.19948-RA	OG0007493	1797	10	True	True	True	True	0	1.0
Tfasc_v1.22343-RA	OG0007492	3522	7	True	True	True	True	0	1.0
Tlei_v1.19943-RA	OG0007492	3522	7	True	True	True	True	0	1.0
Tfasc_v1.13667-RA	OG0000136	1065	6	False	True	True	True	5	0.8412322274881516
Tfasc_v1.07359-RA	OG0000136	1266	11	True	True	True	True	0	1.0
Tfasc_v1.10359-RA	OG0000136	420	3	False	True	True	True	8	0.33175355450236965
Tlei_v1.00685-RA	OG0000136	495	3	True	True	True	True	8	0.31976744186046513
Tlei_v1.04062-RA	OG0000136	495	7	True	True	True	True	4	0.31976744186046513
Tlei_v1.20306-RA	OG0000136	705	8	True	True	True	True	3	0.45542635658914726
Tlei_v1.17849-RA	OG0000136	528	11	True	True	True	True	0	0.34108527131782945
Tlei_v1.17715-RA	OG0000136	1317	10	False	True	True	True	1	0.8507751937984496
Tlei_v1.17716-RA	OG0000136	1173	8	True	True	True	True	3	0.7577519379844961
Tlei_v1.13468-RA	OG0000136	1506	9	True	True	True	True	2	0.9728682170542635
Tlei_v1.02813-RA	OG0000136	618	8	True	True	True	True	3	0.3992248062015504
Tlei_v1.13510-RA	OG0000136	1236	6	False	True	True	True	5	0.7984496124031008
Tlei_v1.00565-RA	OG0000136	1236	8	True	True	False	True	3	0.7984496124031008
Tlei_v1.15408-RA	OG0000136	1314	10	True	True	True	True	1	0.8488372093023255
Tlei_v1.29186-RA	OG0000136	1269	10	False	True	True	True	1	0.8197674418604651
Tlei_v1.07626-RA	OG0000136	1371	9	False	True	True	True	2	0.8856589147286822
Tlei_v1.13964-RA	OG0000136	1233	10	False	True	True	True	1	0.7965116279069767
Tlei_v1.18625-RA	OG0000136	1452	8	False	True	True	True	3	0.937984496124031
Tlei_v1.15288-RA	OG0000136	1548	9	False	True	True	True	2	1.0
Tlei_v1.25135-RA	OG0000136	777	5	False	False	True	True	6	0.501937984496124
Tlei_v1.15336-RB	OG0000136	1218	9	False	True	True	True	2	0.7868217054263565
Tlei_v1.17848-RA	OG0000136	321	4	True	False	True	True	7	0.20736434108527133
Tlei_v1.17717-RA	OG0000136	285	2	False	True	True	True	9	0.18410852713178294
Tfasc_v1.22345-RA	OG0007494	828	8	True	True	True	True	0	1.0
Tlei_v1.19941-RA	OG0007494	540	8	True	True	True	True	0	1.0
Tfasc_v1.22337-RA	OG0007497	1056	12	True	True	True	True	0	1.0
Tlei_v1.19950-RA	OG0007497	1047	11	True	True	True	True	0	1.0
Tfasc_v1.22336-RA	OG0007496	1608	6	True	True	True	True	0	1.0
Tlei_v1.19951-RA	OG0007496	1608	6	True	True	True	True	0	1.0
Tfasc_v1.15338-RA	OG0003433	1296	14	True	True	True	True	0	1.0
Tlei_v1.22070-RA	OG0003433	1311	15	True	True	True	True	0	1.0
Tlei_v1.26465-RA	OG0017057	420	2	True	True	True	True	0.0	1.0
Tfasc_v1.09380-RA	OG0008388	2397	13	True	True	True	True	0	1.0
Tlei_v1.24008-RA	OG0008388	2862	13	True	True	True	True	0	1.0
Tfasc_v1.09383-RA	OG0008389	444	2	True	True	True	True	0	1.0
Tlei_v1.24010-RA	OG0008389	714	3	True	True	True	True	0	1.0
Tfasc_v1.21506-RA	OG0004420	441	5	True	True	True	True	0	1.0
Tfasc_v1.21498-RA	OG0004420	441	5	True	True	True	True	0	1.0
Tlei_v1.17235-RA	OG0004420	441	6	True	True	True	True	0	1.0
Tfasc_v1.09386-RA	OG0008384	1434	6	True	True	True	True	0	1.0
Tlei_v1.24013-RA	OG0008384	1473	7	True	True	True	True	0	1.0
Tfasc_v1.09379-RA	OG0008385	1203	8	True	True	True	True	0	1.0
Tlei_v1.24007-RB	OG0008385	1203	8	True	True	True	True	0	1.0
Tfasc_v1.09390-RA	OG0008386	720	4	True	True	True	True	0	1.0
Tlei_v1.24017-RA	OG0008386	720	4	True	True	True	True	0	1.0
Tfasc_v1.09384-RA	OG0008387	591	5	True	True	True	True	0	1.0
Tlei_v1.24011-RA	OG0008387	597	5	True	True	True	True	0	1.0
Tfasc_v1.09409-RA	OG0008380	999	3	True	True	True	True	0	1.0
Tlei_v1.24036-RA	OG0008380	1008	2	True	False	True	True	0	1.0
Tfasc_v1.12457-RA	OG0004351	1668	5	True	True	True	True	0	1.0
Tlei_v1.10039-RA	OG0004351	1668	5	True	True	True	True	0	1.0
Tfasc_v1.09387-RA	OG0008382	1860	1	True	True	True	True	0	1.0
Tlei_v1.24014-RA	OG0008382	1857	1	True	False	True	True	0	1.0
Tfasc_v1.09388-RA	OG0008383	1131	2	False	False	True	True	0	1.0
Tlei_v1.24015-RA	OG0008383	1437	5	True	False	True	True	0	1.0
Tfasc_v1.18101-RA	OG0000151	225	2	True	True	False	False	9	0.1497005988023952
Tfasc_v1.18019-RA	OG0000151	243	2	True	True	True	True	9	0.16167664670658682
Tfasc_v1.08470-RA	OG0000151	189	2	False	True	False	False	9	0.12574850299401197
Tfasc_v1.18105-RA	OG0000151	240	2	True	True	True	True	9	0.1596806387225549
Tfasc_v1.19812-RA	OG0000151	222	2	True	True	True	True	9	0.14770459081836326
Tfasc_v1.24748-RA	OG0000151	264	3	True	True	False	True	8	0.17564870259481039
Tfasc_v1.07522-RA	OG0000151	246	2	False	False	True	True	9	0.16367265469061876
Tfasc_v1.15392-RA	OG0000151	276	2	False	False	True	True	9	0.18363273453093812
Tfasc_v1.23548-RA	OG0000151	342	2	False	False	True	True	9	0.2275449101796407
Tfasc_v1.13619-RA	OG0000151	267	2	True	True	False	True	9	0.17764471057884232
Tfasc_v1.15689-RA	OG0000151	1503	11	True	True	True	True	0	1.0
Tfasc_v1.04138-RA	OG0000151	375	4	True	True	False	True	7	0.249500998003992
Tfasc_v1.17888-RA	OG0000151	366	3	False	True	True	True	8	0.2435129740518962
Tfasc_v1.19813-RA	OG0000151	525	3	True	True	True	True	8	0.34930139720558884
Tfasc_v1.13584-RA	OG0000151	690	5	True	True	True	True	6	0.4590818363273453
Tfasc_v1.02585-RA	OG0000151	432	2	False	True	True	False	9	0.2874251497005988
Tfasc_v1.17945-RA	OG0000151	786	6	True	True	True	True	5	0.5229540918163673
Tfasc_v1.18104-RA	OG0000151	291	3	True	True	False	True	8	0.1936127744510978
Tfasc_v1.00833-RA	OG0000151	291	3	True	True	True	True	8	0.1936127744510978
Tfasc_v1.00831-RA	OG0000151	207	3	False	True	True	True	8	0.1377245508982036
Tfasc_v1.07200-RA	OG0000151	666	5	True	True	True	True	6	0.4431137724550898
Tfasc_v1.29238-RA	OG0000151	396	5	True	True	True	True	6	0.2634730538922156
Tfasc_v1.13617-RA	OG0000151	447	4	True	True	True	True	7	0.29740518962075846
Tfasc_v1.11360-RA	OG0000150	186	2	False	True	False	False	0	0.15422885572139303
Tfasc_v1.11357-RA	OG0000150	186	2	False	True	False	False	0	0.15422885572139303
Tfasc_v1.23663-RA	OG0000150	186	2	False	True	False	False	0	0.15422885572139303
Tfasc_v1.15516-RA	OG0000150	186	2	False	True	False	False	0	0.15422885572139303
Tfasc_v1.04029-RA	OG0000150	186	2	False	True	False	False	0	0.15422885572139303
Tfasc_v1.12728-RA	OG0000150	186	2	False	True	False	False	0	0.15422885572139303
Tfasc_v1.16793-RA	OG0000150	186	2	False	True	False	False	0	0.15422885572139303
Tfasc_v1.03850-RA	OG0000150	186	2	False	True	False	True	0	0.15422885572139303
Tfasc_v1.05341-RA	OG0000150	186	2	False	True	False	False	0	0.15422885572139303
Tfasc_v1.13553-RA	OG0000150	249	2	False	False	True	False	0	0.2064676616915423
Tfasc_v1.27195-RA	OG0000150	186	2	False	True	False	False	0	0.15422885572139303
Tfasc_v1.03855-RA	OG0000150	186	2	False	True	False	True	0	0.15422885572139303
Tfasc_v1.07310-RA	OG0000150	186	2	False	True	False	False	0	0.15422885572139303
Tfasc_v1.25545-RA	OG0000150	195	2	False	True	False	False	0	0.16169154228855723
Tfasc_v1.00784-RB	OG0000150	195	2	False	True	False	False	0	0.16169154228855723
Tfasc_v1.13670-RA	OG0000150	195	2	False	True	True	False	0	0.16169154228855723
Tfasc_v1.05364-RA	OG0000150	195	2	False	True	False	False	0	0.16169154228855723
Tfasc_v1.23876-RA	OG0000150	195	2	False	True	False	False	0	0.16169154228855723
Tfasc_v1.03977-RA	OG0000150	195	2	False	True	False	False	0	0.16169154228855723
Tfasc_v1.26368-RA	OG0000150	189	2	False	True	False	False	0	0.15671641791044777
Tfasc_v1.04075-RA	OG0000150	474	2	False	True	True	False	0	0.39303482587064675
Tfasc_v1.19182-RA	OG0000150	1206	2	False	True	False	True	0	1.0
Tfasc_v1.27321-RA	OG0000150	186	2	False	True	False	True	0	0.15422885572139303
Tfasc_v1.00933-RA	OG0000153	387	2	True	True	True	False	3	0.5375
Tfasc_v1.13606-RA	OG0000153	387	2	True	True	True	False	3	0.5375
Tfasc_v1.10242-RA	OG0000153	387	2	True	True	True	True	3	0.5375
Tfasc_v1.13502-RA	OG0000153	387	2	True	True	True	False	3	0.5375
Tfasc_v1.21739-RA	OG0000153	543	5	True	True	True	True	0	0.7541666666666667
Tfasc_v1.29136-RA	OG0000153	543	2	True	True	True	True	3	0.7541666666666667
Tfasc_v1.15591-RA	OG0000153	504	2	True	False	True	True	3	0.7
Tfasc_v1.23872-RA	OG0000153	288	2	True	True	True	True	3	0.4
Tfasc_v1.26311-RA	OG0000153	657	4	True	True	True	True	1	0.9125
Tfasc_v1.19278-RA	OG0000153	630	2	True	True	True	True	3	0.875
Tfasc_v1.30444-RA	OG0000153	183	1	True	True	True	True	4	0.25416666666666665
Tfasc_v1.18879-RA	OG0000153	183	1	True	True	False	False	4	0.25416666666666665
Tfasc_v1.00626-RA	OG0000153	183	1	True	True	True	False	4	0.25416666666666665
Tfasc_v1.12704-RA	OG0000153	576	4	False	True	True	True	1	0.8
Tfasc_v1.23839-RA	OG0000153	720	4	True	True	True	True	1	1.0
Tfasc_v1.23873-RA	OG0000153	270	3	True	True	True	True	2	0.375
Tfasc_v1.25592-RA	OG0000153	654	5	False	True	True	True	0	0.9083333333333333
Tfasc_v1.00965-RA	OG0000153	579	4	True	True	True	True	1	0.8041666666666667
Tfasc_v1.00963-RA	OG0000153	579	4	True	True	True	True	1	0.8041666666666667
Tfasc_v1.13239-RA	OG0000153	528	4	True	True	True	True	1	0.7333333333333333
Tlei_v1.18403-RA	OG0000153	537	4	True	True	True	True	0	1.0
Tfasc_v1.00945-RA	OG0000154	804	3	True	True	True	True	3	0.30248306997742663
Tfasc_v1.19777-RA	OG0000154	375	2	True	False	False	False	4	0.14108352144469527
Tfasc_v1.12841-RA	OG0000154	396	2	True	True	True	True	4	0.1489841986455982
Tfasc_v1.28249-RA	OG0000154	351	2	True	True	True	True	4	0.13205417607223477
Tfasc_v1.02838-RA	OG0000154	2658	5	True	True	True	True	1	1.0
Tfasc_v1.09955-RA	OG0000154	1158	2	True	True	True	True	4	0.435665914221219
Tfasc_v1.16757-RA	OG0000154	960	2	False	True	False	False	4	0.3611738148984199
Tfasc_v1.28334-RA	OG0000154	1497	6	True	True	True	True	0	0.5632054176072234
Tfasc_v1.26181-RA	OG0000154	1245	5	True	True	False	True	1	0.4683972911963883
Tfasc_v1.26214-RA	OG0000154	468	1	True	True	True	True	5	0.17607223476297967
Tfasc_v1.11252-RA	OG0000154	612	2	True	True	True	False	4	0.23024830699774265
Tfasc_v1.08345-RA	OG0000154	384	1	True	True	False	False	5	0.14446952595936793
Tfasc_v1.17229-RA	OG0000154	384	1	True	True	False	False	5	0.14446952595936793
Tfasc_v1.19107-RA	OG0000154	378	1	True	True	True	True	5	0.14221218961625282
Tfasc_v1.10354-RA	OG0000154	438	1	True	True	False	False	5	0.16478555304740405
Tfasc_v1.12339-RA	OG0000154	438	1	True	True	True	True	5	0.16478555304740405
Tfasc_v1.19776-RA	OG0000154	504	1	True	True	False	False	5	0.18961625282167044
Tlei_v1.30325-RA	OG0000154	585	1	True	True	True	True	0	1.0
Tlei_v1.16122-RA	OG0000154	585	1	True	True	True	False	0	1.0
Tlei_v1.05134-RA	OG0000154	579	1	True	True	True	True	0	0.9897435897435898
Tfasc_v1.24912-RA	OG0000157	150	2	True	True	False	False	8	0.21739130434782608
Tfasc_v1.07132-RA	OG0000157	189	2	True	True	False	True	8	0.27391304347826084
Tfasc_v1.02720-RA	OG0000157	150	2	True	True	False	True	8	0.21739130434782608
Tfasc_v1.16725-RA	OG0000157	150	2	True	True	True	True	8	0.21739130434782608
Tfasc_v1.15620-RA	OG0000157	150	2	True	True	True	True	8	0.21739130434782608
Tfasc_v1.22070-RA	OG0000157	150	2	True	True	False	False	8	0.21739130434782608
Tfasc_v1.24911-RA	OG0000157	150	2	True	True	True	False	8	0.21739130434782608
Tfasc_v1.22069-RA	OG0000157	150	2	True	True	False	False	8	0.21739130434782608
Tfasc_v1.25440-RB	OG0000157	588	7	True	True	True	False	3	0.8521739130434782
Tfasc_v1.25439-RA	OG0000157	510	5	True	True	True	True	5	0.7391304347826086
Tfasc_v1.02847-RA	OG0000157	690	10	True	True	True	True	0	1.0
Tfasc_v1.18897-RA	OG0000157	363	4	True	True	True	True	6	0.5260869565217391
Tfasc_v1.08291-RA	OG0000157	264	2	True	True	False	False	8	0.3826086956521739
Tfasc_v1.08292-RA	OG0000157	264	2	True	True	False	False	8	0.3826086956521739
Tfasc_v1.12735-RA	OG0000157	264	2	True	True	False	False	8	0.3826086956521739
Tfasc_v1.12736-RA	OG0000157	264	2	True	True	False	False	8	0.3826086956521739
Tfasc_v1.27242-RA	OG0000157	264	2	True	True	False	False	8	0.3826086956521739
Tfasc_v1.16747-RA	OG0000157	264	2	True	True	True	True	8	0.3826086956521739
Tfasc_v1.02625-RB	OG0000157	264	2	True	True	False	True	8	0.3826086956521739
Tfasc_v1.11375-RA	OG0000157	321	2	True	True	True	True	8	0.4652173913043478
Tfasc_v1.08230-RA	OG0000157	186	2	True	True	False	True	8	0.26956521739130435
Tfasc_v1.18029-RA	OG0000157	225	2	True	True	False	True	8	0.32608695652173914
Tfasc_v1.24466-RA	OG0005388	633	8	True	True	True	True	0	0.9952830188679245
Tfasc_v1.24467-RA	OG0005388	636	7	True	True	True	True	1	1.0
Tlei_v1.25816-RA	OG0005388	693	8	False	True	True	True	0	1.0
Tlei_v1.02718-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.04317-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.16259-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.02565-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.00627-RA	OG0000159	144	1	True	True	False	True	0.0	0.5581395348837209
Tlei_v1.07270-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.12106-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.20368-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.07478-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.04633-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.05878-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.00508-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.06206-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.18928-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.23016-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.13583-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.13585-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.08773-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.04464-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.18992-RA	OG0000159	144	1	True	True	False	False	0.0	0.5581395348837209
Tlei_v1.16523-RA	OG0000159	258	1	True	True	False	False	0.0	1.0
Tlei_v1.17653-RA	OG0000159	219	1	True	True	False	False	0.0	0.8488372093023255
Tfasc_v1.15579-RA	OG0003437	423	4	True	True	True	True	0	1.0
Tfasc_v1.15586-RA	OG0003437	390	4	True	True	True	True	0	0.9219858156028369
Tlei_v1.22233-RA	OG0003437	603	6	True	True	True	True	0	1.0
Tfasc_v1.17525-RA	OG0005385	1170	10	True	True	True	True	7	0.598159509202454
Tfasc_v1.17527-RB	OG0005385	1956	17	True	True	True	True	0	1.0
Tlei_v1.26425-RA	OG0005385	3411	22	True	True	True	True	0	1.0
Tfasc_v1.08222-RA	OG0005384	279	2	False	True	False	True	0	1.0
Tlei_v1.01212-RA	OG0005384	297	3	False	True	True	True	0	0.792
Tlei_v1.22152-RA	OG0005384	375	3	False	True	True	True	0	1.0
Tfasc_v1.27395-RA	OG0005383	1614	3	True	True	True	True	0	0.990791896869245
Tfasc_v1.27402-RA	OG0005383	1629	3	True	True	True	True	0	1.0
Tlei_v1.29665-RA	OG0005383	1614	3	True	True	True	True	0	1.0
Tfasc_v1.27399-RA	OG0005382	843	6	True	True	True	True	16	0.25089285714285714
Tfasc_v1.27400-RA	OG0005382	3360	22	True	True	True	True	0	1.0
Tlei_v1.29667-RA	OG0005382	3360	22	True	True	True	True	0	1.0
Tfasc_v1.27396-RA	OG0005381	627	3	True	False	True	True	1	1.0
Tfasc_v1.27444-RA	OG0005381	435	4	False	True	True	True	0	0.69377990430622
Tlei_v1.29672-RA	OG0005381	435	4	False	True	True	True	0	1.0
Tfasc_v1.15575-RA	OG0003436	2010	1	True	True	True	True	0	1.0
Tlei_v1.29374-RA	OG0003436	1845	1	False	False	True	True	0	0.917910447761194
Tlei_v1.22239-RA	OG0003436	2010	1	True	False	True	True	0	1.0
Tfasc_v1.07843-RA	OG0001541	474	3	True	True	True	True	0	1.0
Tlei_v1.15841-RA	OG0001541	474	3	True	True	True	True	0	1.0
Tfasc_v1.02346-RA	OG0001541	474	3	True	True	True	True	0	1.0
Tlei_v1.26886-RA	OG0001541	474	3	True	True	True	True	0	1.0
Tfasc_v1.07833-RA	OG0001540	576	1	True	True	True	True	0	0.8170212765957446
Tlei_v1.15824-RA	OG0001540	573	1	True	False	True	True	0	1.0
Tfasc_v1.02363-RA	OG0001540	705	1	False	True	True	True	0	1.0
Tlei_v1.26867-RA	OG0001540	573	1	True	False	True	True	0	1.0
Tfasc_v1.07782-RA	OG0001543	300	1	True	True	True	True	0	0.9615384615384616
Tfasc_v1.11127-RA	OG0001543	312	1	True	True	True	True	0	1.0
Tlei_v1.15780-RA	OG0001543	261	1	True	False	True	True	0	1.0
Tlei_v1.12367-RA	OG0001543	249	1	False	False	True	True	0	0.9540229885057471
Tfasc_v1.07797-RA	OG0001542	1560	2	True	True	True	True	0	1.0
Tlei_v1.15793-RA	OG0001542	1554	2	True	False	True	True	0	0.9923371647509579
Tfasc_v1.07798-RA	OG0001542	1557	2	True	True	True	True	0	0.9980769230769231
Tlei_v1.15794-RA	OG0001542	1566	2	True	True	True	True	0	1.0
Tfasc_v1.06073-RA	OG0001545	564	1	False	True	True	True	0	0.8623853211009175
Tfasc_v1.06074-RA	OG0001545	654	1	True	True	True	True	0	1.0
Tlei_v1.09643-RA	OG0001545	1260	1	True	False	True	True	0	1.0
Tfasc_v1.15573-RA	OG0003435	2559	17	True	True	True	True	0	1.0
Tlei_v1.22236-RA	OG0003435	2571	18	True	True	True	True	0	1.0
Tlei_v1.29371-RA	OG0003435	2037	13	True	True	True	True	5	0.7922987164527421
Tfasc_v1.07650-RA	OG0001547	501	1	True	True	True	True	0	1.0
Tfasc_v1.03144-RA	OG0001547	501	1	True	True	True	True	0	1.0
Tlei_v1.03819-RA	OG0001547	498	1	True	False	True	True	0	1.0
Tfasc_v1.26856-RA	OG0001546	222	1	True	True	True	True	0	1.0
Tfasc_v1.21011-RA	OG0001546	222	1	True	True	True	True	0	1.0
Tfasc_v1.07646-RA	OG0001546	222	1	True	True	True	True	0	1.0
Tlei_v1.15653-RA	OG0001546	222	1	True	True	True	True	0	1.0
Tfasc_v1.07626-RA	OG0001549	1974	9	True	True	True	True	0	1.0
Tlei_v1.15632-RA	OG0001549	2040	10	True	True	True	True	7	0.7709750566893424
Tfasc_v1.21664-RA	OG0001549	1740	9	True	True	True	True	0	0.8814589665653495
Tlei_v1.17086-RB	OG0001549	2646	17	True	True	True	True	0	1.0
Tfasc_v1.07635-RA	OG0001548	999	7	True	True	True	True	0	1.0
Tlei_v1.15644-RA	OG0001548	999	7	True	True	True	True	0	1.0
Tfasc_v1.03126-RA	OG0001548	999	7	True	True	True	True	0	1.0
Tlei_v1.03837-RA	OG0001548	999	7	True	True	True	True	0	1.0
Tfasc_v1.12464-RA	OG0004354	909	1	True	True	True	True	0	1.0
Tlei_v1.10046-RA	OG0004354	888	1	True	False	True	True	0	1.0
Tfasc_v1.14714-RA	OG0015035	816	2	True	True	True	True	0	1.0
Tlei_v1.21463-RA	OG0015035	891	2	False	False	True	True	0	1.0
Tfasc_v1.05037-RA	OG0004524	2103	19	True	True	True	True	0	1.0
Tlei_v1.00167-RA	OG0004524	2103	19	True	True	True	True	0	1.0
Tfasc_v1.28338-RA	OG0004429	423	4	True	True	True	True	0	1.0
Tfasc_v1.28341-RA	OG0004429	423	4	True	True	True	True	0	1.0
Tlei_v1.29255-RA	OG0004429	381	3	True	True	True	True	0	1.0
Tfasc_v1.05006-RA	OG0004526	2478	2	True	True	True	True	1	1.0
Tfasc_v1.05011-RA	OG0004526	2361	3	True	True	True	True	0	0.9527845036319612
Tlei_v1.00140-RA	OG0004526	2490	2	True	True	True	True	0	1.0
Tfasc_v1.05012-RA	OG0004527	1287	11	True	True	True	True	0	0.9976744186046511
Tfasc_v1.05008-RA	OG0004527	1290	11	True	True	True	True	0	1.0
Tlei_v1.00142-RA	OG0004527	1500	14	True	True	True	True	0	1.0
Tfasc_v1.20661-RA	OG0004520	477	1	True	True	True	True	0	1.0
