Gene_id orthogroup
Tfasc_v1.28491-RA OG0000048
Tfasc_v1.19828-RA OG0000048
Tfasc_v1.07406-RA OG0000048
Tfasc_v1.03223-RA OG0000048
Tfasc_v1.25424-RA OG0000048
Tfasc_v1.22051-RA OG0000048
Tfasc_v1.11379-RA OG0000048
Tfasc_v1.02814-RA OG0000048
Tfasc_v1.03857-RA OG0000048
Tfasc_v1.10690-RA OG0000048
Tfasc_v1.17989-RA OG0000048
Tfasc_v1.05388-RA OG0000048
Tfasc_v1.07311-RA OG0000048
Tfasc_v1.26372-RA OG0000048
Tfasc_v1.13781-RA OG0000048
Tfasc_v1.19085-RA OG0000048
Tfasc_v1.25454-RA OG0000048
Tfasc_v1.26258-RA OG0000048
Tfasc_v1.04207-RA OG0000048
Tfasc_v1.25859-RA OG0000048
Tfasc_v1.15777-RA OG0000048
Tfasc_v1.24594-RA OG0000048
Tfasc_v1.15657-RA OG0000048
Tfasc_v1.02694-RA OG0000048
Tfasc_v1.23662-RB OG0000048
Tfasc_v1.14906-RA OG0000048
Tfasc_v1.19130-RA OG0000048
Tfasc_v1.02988-RA OG0000048
Tfasc_v1.27394-RA OG0000048
Tfasc_v1.22124-RA OG0000048
Tfasc_v1.04131-RA OG0000048
Tfasc_v1.20906-RA OG0000048
Tfasc_v1.20907-RA OG0000048
Tfasc_v1.20905-RA OG0000048
Tfasc_v1.19764-RA OG0000048
Tfasc_v1.28454-RA OG0000048
Tfasc_v1.19251-RA OG0000048
Tfasc_v1.19639-RA OG0000048
Tfasc_v1.23716-RA OG0000048
Tfasc_v1.22319-RA OG0003303
Tfasc_v1.19425-RA OG0011175
Tfasc_v1.10299-RA OG0001875
Tfasc_v1.20436-RA OG0019577
Tfasc_v1.02470-RA OG0016168
Tfasc_v1.14498-RA OG0002968
Tfasc_v1.14502-RA OG0002968
Tfasc_v1.26454-RA OG0000182
Tfasc_v1.02636-RA OG0000131
Tfasc_v1.26414-RA OG0000131
Tfasc_v1.05417-RA OG0000131
Tfasc_v1.28370-RA OG0000131
Tfasc_v1.27366-RA OG0000131
Tfasc_v1.27141-RA OG0000131
Tfasc_v1.27142-RA OG0000131
Tfasc_v1.15816-RA OG0000239
Tfasc_v1.00934-RA OG0000239
Tfasc_v1.20784-RA OG0000239
Tfasc_v1.11786-RA OG0000239
Tfasc_v1.04241-RA OG0000239
Tfasc_v1.25032-RA OG0000235
Tfasc_v1.05667-RA OG0000235
Tfasc_v1.10988-RA OG0000235
Tfasc_v1.07505-RA OG0000235
Tfasc_v1.20024-RA OG0000235
Tfasc_v1.08553-RA OG0000237
Tfasc_v1.18964-RA OG0000233
Tfasc_v1.05357-RA OG0001047
Tfasc_v1.05358-RA OG0001047
Tfasc_v1.28993-RA OG0001040
Tfasc_v1.02177-RA OG0001041
Tfasc_v1.06456-RA OG0002585
Tfasc_v1.03292-RA OG0002580
Tfasc_v1.07304-RA OG0019097
Tfasc_v1.07166-RA OG0019090
Tfasc_v1.07165-RA OG0019090
Tfasc_v1.07163-RA OG0019091
Tfasc_v1.05254-RA OG0001520
Tfasc_v1.08407-RA OG0018949
Tfasc_v1.08409-RA OG0018949
Tfasc_v1.00251-RA OG0001606
Tfasc_v1.12398-RA OG0001607
Tfasc_v1.00697-RA OG0001603
Tfasc_v1.19343-RA OG0001603
Tfasc_v1.27763-RA OG0000953
Tfasc_v1.27333-RA OG0000957
Tfasc_v1.07755-RA OG0003972
Tfasc_v1.19804-RA OG0006650
Tfasc_v1.04551-RA OG0003517
Tfasc_v1.10584-RA OG0002393
Tfasc_v1.10581-RA OG0002393
Tfasc_v1.04536-RA OG0000729
Tfasc_v1.11982-RA OG0000892
Tfasc_v1.11985-RA OG0000892
Tfasc_v1.20166-RA OG0016339
Tfasc_v1.02685-RA OG0016314
Tfasc_v1.19069-RA OG0016314
Tfasc_v1.29382-RA OG0000316
Tfasc_v1.29377-RA OG0000316
Tfasc_v1.10738-RA OG0000314
Tfasc_v1.10737-RA OG0000314
Tfasc_v1.13512-RA OG0000127
Tfasc_v1.13515-RA OG0000127
Tfasc_v1.26980-RA OG0000127
Tfasc_v1.21312-RA OG0016271
Tfasc_v1.21314-RA OG0016271
Tfasc_v1.30086-RA OG0003701
Tfasc_v1.09959-RA OG0000053
Tfasc_v1.00946-RA OG0000053
Tfasc_v1.19108-RA OG0000053
Tfasc_v1.12901-RA OG0000053
Tfasc_v1.00720-RA OG0000053
Tfasc_v1.23888-RA OG0000053
Tfasc_v1.30147-RA OG0003709
Tfasc_v1.30166-RA OG0003709
Tfasc_v1.05115-RA OG0018438
Tfasc_v1.11197-RA OG0018437
Tfasc_v1.05007-RA OG0018432
Tfasc_v1.00724-RA OG0003378
Tfasc_v1.21432-RA OG0001620
Tfasc_v1.02717-RA OG0001621
Tfasc_v1.23256-RA OG0000974
Tfasc_v1.03864-RA OG0003959
Tfasc_v1.05820-RA OG0016107
Tfasc_v1.23730-RA OG0004702
Tfasc_v1.19890-RA OG0001364
Tfasc_v1.01152-RA OG0002622
Tfasc_v1.28209-RA OG0002628
Tfasc_v1.03990-RA OG0001779
Tfasc_v1.16788-RA OG0001779
Tfasc_v1.24864-RA OG0001779
Tfasc_v1.23540-RA OG0001779
Tfasc_v1.30302-RA OG0001779
Tfasc_v1.16302-RA OG0003806
Tfasc_v1.12335-RA OG0005602
Tfasc_v1.20089-RA OG0005605
Tfasc_v1.20088-RA OG0005605
Tfasc_v1.20092-RA OG0005605
Tfasc_v1.26445-RA OG0005397
Tfasc_v1.26376-RA OG0005398
Tfasc_v1.09273-RA OG0003497
Tfasc_v1.09280-RA OG0003497
Tfasc_v1.09220-RA OG0000916
Tfasc_v1.20236-RA OG0002040
Tfasc_v1.16967-RA OG0016293
Tfasc_v1.16994-RA OG0016293
Tfasc_v1.07391-RA OG0016297
Tfasc_v1.23003-RA OG0016297
Tfasc_v1.09938-RA OG0016127
Tfasc_v1.22970-RA OG0004271
Tfasc_v1.08757-RA OG0017980
Tfasc_v1.04360-RA OG0017980
Tfasc_v1.14332-RA OG0000357
Tfasc_v1.26343-RA OG0000350
Tfasc_v1.16679-RA OG0000350
Tfasc_v1.29138-RA OG0000350
Tfasc_v1.01071-RA OG0000350
Tfasc_v1.25144-RA OG0000350
Tfasc_v1.15789-RA OG0000350
Tfasc_v1.15650-RA OG0000350
Tfasc_v1.02799-RA OG0018842
Tfasc_v1.02800-RA OG0018842
Tfasc_v1.02795-RA OG0018840
Tfasc_v1.10592-RA OG0002600
Tfasc_v1.20939-RA OG0002608
Tfasc_v1.22021-RA OG0002608
Tfasc_v1.25977-RA OG0000766
Tfasc_v1.12488-RA OG0000762
Tfasc_v1.29816-RA OG0000763
Tfasc_v1.13123-RA OG0000763
Tfasc_v1.29665-RA OG0000760
Tfasc_v1.27240-RA OG0001985
Tfasc_v1.24994-RA OG0002182
Tfasc_v1.30403-RA OG0005403
Tfasc_v1.11005-RA OG0001573
Tfasc_v1.23749-RA OG0000298
Tfasc_v1.02452-RA OG0000299
Tfasc_v1.25883-RA OG0005337
Tfasc_v1.13367-RA OG0019173
Tfasc_v1.13371-RA OG0019173
Tfasc_v1.13470-RA OG0018613
Tfasc_v1.26211-RA OG0018613
Tfasc_v1.18073-RA OG0004137
Tfasc_v1.00032-RA OG0005322
Tfasc_v1.10297-RA OG0016144
Tfasc_v1.10423-RA OG0016147
Tfasc_v1.10416-RA OG0016147
Tfasc_v1.29054-RA OG0018285
Tfasc_v1.29055-RA OG0018285
Tfasc_v1.25872-RA OG0018283
Tfasc_v1.11362-RA OG0015521
Tfasc_v1.11363-RA OG0015521
Tfasc_v1.10035-RA OG0000332
Tfasc_v1.10161-RA OG0000332
Tfasc_v1.10072-RA OG0000332
Tfasc_v1.29572-RA OG0001323
Tfasc_v1.12822-RA OG0016422
Tfasc_v1.09474-RA OG0002669
Tfasc_v1.02105-RA OG0016300
Tfasc_v1.02108-RA OG0016300
Tfasc_v1.18870-RA OG0000747
Tfasc_v1.08325-RA OG0000003
Tfasc_v1.12744-RA OG0000003
Tfasc_v1.12627-RA OG0000003
Tfasc_v1.24689-RA OG0000003
Tfasc_v1.07135-RA OG0000003
Tfasc_v1.28432-RA OG0000003
Tfasc_v1.14411-RA OG0004937
Tfasc_v1.11159-RA OG0004936
Tfasc_v1.10383-RA OG0000300
Tfasc_v1.08882-RA OG0003218
Tfasc_v1.10186-RA OG0005469
Tfasc_v1.19332-RA OG0000105
Tfasc_v1.18989-RA OG0000102
Tfasc_v1.19010-RA OG0000102
Tfasc_v1.18985-RA OG0000102
Tfasc_v1.19017-RA OG0000102
Tfasc_v1.18990-RA OG0000102
Tfasc_v1.18994-RA OG0000102
Tfasc_v1.18987-RA OG0000102
Tfasc_v1.24583-RA OG0005463
Tfasc_v1.18172-RA OG0005463
Tfasc_v1.26552-RA OG0001518
Tfasc_v1.27138-RA OG0001517
Tfasc_v1.11261-RA OG0016265
Tfasc_v1.17911-RA OG0016265
Tfasc_v1.14754-RA OG0016267
Tfasc_v1.17711-RA OG0004487
Tfasc_v1.16409-RA OG0018670
Tfasc_v1.13417-RA OG0018670
Tfasc_v1.10347-RA OG0004154
Tfasc_v1.08019-RA OG0004154
Tfasc_v1.21453-RA OG0002416
Tfasc_v1.28226-RA OG0002415
Tfasc_v1.14485-RA OG0000486
Tfasc_v1.29158-RA OG0000486
Tfasc_v1.11618-RA OG0001687
Tfasc_v1.07143-RA OG0016102
Tfasc_v1.23542-RA OG0016102
Tfasc_v1.24533-RA OG0016163
Tfasc_v1.26421-RA OG0016166
Tfasc_v1.11283-RA OG0016398
Tfasc_v1.11292-RA OG0016398
Tfasc_v1.10061-RA OG0002786
Tfasc_v1.18926-RA OG0002786
Tfasc_v1.11285-RA OG0016399
Tfasc_v1.15393-RB OG0005149
Tfasc_v1.04206-RA OG0005149
Tfasc_v1.29719-RA OG0000319
Tfasc_v1.24577-RA OG0005140
Tfasc_v1.13093-RA OG0016425
Tfasc_v1.13091-RA OG0016425
Tfasc_v1.05534-RB OG0005453
Tfasc_v1.04093-RB OG0005453
Tfasc_v1.11437-RB OG0005453
Tfasc_v1.22556-RA OG0003274
Tfasc_v1.22552-RA OG0003274
Tfasc_v1.24880-RA OG0004950
Tfasc_v1.24887-RA OG0004952
Tfasc_v1.00734-RA OG0018381
Tfasc_v1.20215-RA OG0018381
Tfasc_v1.24562-RB OG0000467
Tfasc_v1.19138-RA OG0000467
Tfasc_v1.05220-RA OG0000467
Tfasc_v1.16623-RA OG0000467
Tfasc_v1.00014-RA OG0005323
Tfasc_v1.08387-RA OG0005448
Tfasc_v1.22258-RA OG0005324
Tfasc_v1.12919-RA OG0005324
Tfasc_v1.25423-RA OG0002787
Tfasc_v1.19083-RA OG0002787
Tfasc_v1.09924-RA OG0002787
Tfasc_v1.22106-RA OG0002787
Tfasc_v1.07190-RA OG0002787
Tfasc_v1.18883-RA OG0002780
Tfasc_v1.02891-RA OG0002780
Tfasc_v1.04126-RB OG0002780
Tfasc_v1.17864-RA OG0002780
Tfasc_v1.25701-RA OG0002781
Tfasc_v1.04651-RA OG0002781
Tfasc_v1.13627-RA OG0002781
Tfasc_v1.07398-RA OG0002781
Tfasc_v1.15751-RA OG0002788
Tfasc_v1.25461-RA OG0002788
Tfasc_v1.21191-RA OG0002431
Tfasc_v1.23635-RA OG0000307
Tfasc_v1.07372-RA OG0000469
