"og_id"	"Tfas_length"	"Tlei_length"	"difference"	"diff_per_Tfas"	"diff_per_Tlei"	"completeness"
"OG0011563"	1557	1557	0	0	0	"both complete"
"OG0011564"	1008	1218	210	0.208333333333333	0.172413793103448	"both complete"
"OG0011565"	1140	1158	18	0.0157894736842105	0.0155440414507772	"0 complete"
"OG0011566"	1740	1677	-63	-0.0362068965517241	-0.037567084078712	"both complete"
"OG0011567"	1458	1458	0	0	0	"both complete"
"OG0011568"	840	840	0	0	0	"both complete"
"OG0011569"	1134	1236	102	0.0899470899470899	0.0825242718446602	"both complete"
"OG0011570"	1737	2331	594	0.341968911917098	0.254826254826255	"both complete"
"OG0011571"	969	1125	156	0.160990712074303	0.138666666666667	"one complete"
"OG0011572"	1752	1614	-138	-0.0787671232876712	-0.0855018587360595	"both complete"
"OG0011573"	1521	1515	-6	-0.00394477317554241	-0.00396039603960396	"both complete"
"OG0011574"	810	807	-3	-0.0037037037037037	-0.00371747211895911	"one complete"
"OG0011575"	684	303	-381	-0.557017543859649	-1.25742574257426	"one complete"
"OG0011576"	2370	2367	-3	-0.00126582278481013	-0.00126742712294043	"one complete"
"OG0011577"	1428	1428	0	0	0	"both complete"
"OG0011578"	1617	1314	-303	-0.187384044526902	-0.230593607305936	"one complete"
"OG0011579"	1689	1698	9	0.00532859680284192	0.00530035335689046	"both complete"
"OG0011580"	1686	1818	132	0.0782918149466192	0.0726072607260726	"both complete"
"OG0011581"	10863	10863	0	0	0	"both complete"
"OG0011582"	951	951	0	0	0	"both complete"
"OG0011583"	1521	1521	0	0	0	"one complete"
"OG0011584"	2661	2664	3	0.00112739571589628	0.00112612612612613	"both complete"
"OG0011585"	984	1089	105	0.106707317073171	0.0964187327823691	"one complete"
"OG0011586"	3405	3450	45	0.013215859030837	0.0130434782608696	"both complete"
"OG0011587"	939	1059	120	0.12779552715655	0.113314447592068	"one complete"
"OG0011588"	1380	1365	-15	-0.0108695652173913	-0.010989010989011	"one complete"
"OG0011589"	1323	1083	-240	-0.18140589569161	-0.221606648199446	"both complete"
"OG0011590"	4443	4413	-30	-0.00675219446320054	-0.00679809653297077	"both complete"
"OG0011591"	1509	1509	0	0	0	"both complete"
"OG0011592"	1323	1275	-48	-0.036281179138322	-0.0376470588235294	"both complete"
"OG0011593"	357	618	261	0.73109243697479	0.422330097087379	"both complete"
"OG0011594"	873	966	93	0.106529209621993	0.0962732919254658	"both complete"
"OG0011595"	1758	2571	813	0.462457337883959	0.316219369894983	"one complete"
"OG0011596"	1074	1086	12	0.0111731843575419	0.0110497237569061	"one complete"
"OG0011597"	2235	2250	15	0.00671140939597315	0.00666666666666667	"both complete"
"OG0011599"	936	939	3	0.00320512820512821	0.00319488817891374	"one complete"
"OG0011600"	2286	2334	48	0.020997375328084	0.0205655526992288	"both complete"
"OG0011603"	450	447	-3	-0.00666666666666667	-0.00671140939597315	"one complete"
"OG0011604"	993	1041	48	0.0483383685800604	0.0461095100864553	"both complete"
"OG0011605"	741	759	18	0.0242914979757085	0.0237154150197628	"both complete"
"OG0011606"	2496	2898	402	0.161057692307692	0.13871635610766	"one complete"
"OG0011608"	2274	1365	-909	-0.399736147757256	-0.665934065934066	"both complete"
"OG0011609"	2352	2352	0	0	0	"both complete"
"OG0011610"	1272	2595	1323	1.04009433962264	0.509826589595376	"both complete"
"OG0011611"	3624	3687	63	0.0173841059602649	0.0170870626525631	"both complete"
"OG0011612"	666	666	0	0	0	"both complete"
"OG0011613"	477	477	0	0	0	"both complete"
"OG0011614"	321	402	81	0.252336448598131	0.201492537313433	"both complete"
"OG0011615"	1074	1080	6	0.00558659217877095	0.00555555555555556	"both complete"
"OG0011616"	873	687	-186	-0.213058419243986	-0.270742358078603	"one complete"
"OG0011617"	801	789	-12	-0.0149812734082397	-0.0152091254752852	"one complete"
"OG0011618"	465	465	0	0	0	"both complete"
"OG0011619"	1293	1452	159	0.122969837587007	0.109504132231405	"one complete"
"OG0011620"	1359	1284	-75	-0.0551876379690949	-0.058411214953271	"both complete"
"OG0011621"	759	759	0	0	0	"both complete"
"OG0011622"	1269	939	-330	-0.260047281323877	-0.351437699680511	"one complete"
"OG0011623"	2295	2883	588	0.256209150326797	0.203954214360042	"both complete"
"OG0011624"	660	633	-27	-0.0409090909090909	-0.042654028436019	"one complete"
"OG0011625"	2814	2475	-339	-0.12046908315565	-0.136969696969697	"one complete"
"OG0011626"	1695	1977	282	0.166371681415929	0.142640364188164	"one complete"
"OG0011627"	3171	2805	-366	-0.115421002838221	-0.13048128342246	"both complete"
"OG0011628"	747	744	-3	-0.00401606425702811	-0.00403225806451613	"one complete"
"OG0011629"	1074	1074	0	0	0	"both complete"
"OG0011630"	987	984	-3	-0.00303951367781155	-0.00304878048780488	"one complete"
"OG0011631"	1773	1779	6	0.00338409475465313	0.00337268128161889	"both complete"
"OG0011632"	669	669	0	0	0	"both complete"
"OG0011633"	1734	846	-888	-0.512110726643599	-1.04964539007092	"both complete"
"OG0011634"	3111	3111	0	0	0	"both complete"
"OG0011635"	942	969	27	0.0286624203821656	0.0278637770897833	"both complete"
"OG0011636"	483	1071	588	1.21739130434783	0.549019607843137	"one complete"
"OG0011637"	963	552	-411	-0.426791277258567	-0.744565217391304	"one complete"
"OG0011638"	3156	3156	0	0	0	"both complete"
"OG0011640"	600	603	3	0.005	0.00497512437810945	"both complete"
"OG0011641"	372	372	0	0	0	"both complete"
"OG0011642"	954	954	0	0	0	"one complete"
"OG0011643"	1191	2436	1245	1.04534005037783	0.511083743842365	"both complete"
"OG0011644"	2127	2052	-75	-0.0352609308885755	-0.0365497076023392	"both complete"
"OG0011645"	2568	2646	78	0.0303738317757009	0.0294784580498866	"both complete"
"OG0011646"	1089	1146	57	0.0523415977961433	0.049738219895288	"both complete"
"OG0011647"	1077	1110	33	0.0306406685236769	0.0297297297297297	"both complete"
"OG0011648"	1725	1737	12	0.00695652173913044	0.00690846286701209	"both complete"
"OG0011649"	1095	1095	0	0	0	"one complete"
"OG0011650"	678	687	9	0.0132743362831858	0.0131004366812227	"both complete"
"OG0011651"	2754	2745	-9	-0.00326797385620915	-0.00327868852459016	"both complete"
"OG0011652"	750	747	-3	-0.004	-0.00401606425702811	"one complete"
"OG0011653"	2307	1755	-552	-0.23927178153446	-0.314529914529915	"both complete"
"OG0011654"	1266	1266	0	0	0	"one complete"
"OG0011655"	1557	1620	63	0.0404624277456647	0.0388888888888889	"both complete"
"OG0011656"	2088	2085	-3	-0.0014367816091954	-0.00143884892086331	"both complete"
"OG0011657"	1245	1245	0	0	0	"both complete"
"OG0011658"	462	462	0	0	0	"both complete"
"OG0011659"	1218	1233	15	0.0123152709359606	0.0121654501216545	"both complete"
"OG0011661"	3519	3618	99	0.0281329923273657	0.027363184079602	"both complete"
"OG0011662"	1002	1167	165	0.164670658682635	0.141388174807198	"one complete"
"OG0011663"	1071	1074	3	0.00280112044817927	0.00279329608938547	"both complete"
"OG0011664"	3513	4116	603	0.171648163962425	0.146501457725948	"both complete"
"OG0011665"	1068	1119	51	0.047752808988764	0.0455764075067024	"one complete"
"OG0011666"	1542	1557	15	0.00972762645914397	0.00963391136801541	"both complete"
"OG0011667"	1119	1125	6	0.00536193029490617	0.00533333333333333	"both complete"
"OG0011668"	1230	1209	-21	-0.0170731707317073	-0.0173697270471464	"one complete"
"OG0011669"	1344	1410	66	0.0491071428571429	0.0468085106382979	"one complete"
"OG0011670"	3348	3345	-3	-0.000896057347670251	-0.000896860986547085	"one complete"
"OG0011671"	1272	1269	-3	-0.00235849056603774	-0.00236406619385343	"both complete"
"OG0011672"	744	753	9	0.0120967741935484	0.0119521912350598	"one complete"
"OG0011673"	1110	1110	0	0	0	"both complete"
"OG0011674"	819	1011	192	0.234432234432234	0.189910979228487	"one complete"
"OG0011675"	2445	2451	6	0.00245398773006135	0.00244798041615667	"both complete"
"OG0011676"	348	345	-3	-0.00862068965517241	-0.00869565217391304	"one complete"
"OG0011677"	1491	1560	69	0.0462776659959759	0.0442307692307692	"both complete"
"OG0011678"	3498	3498	0	0	0	"both complete"
"OG0011679"	1659	1671	12	0.00723327305605787	0.00718132854578097	"both complete"
"OG0011680"	450	321	-129	-0.286666666666667	-0.401869158878505	"both complete"
"OG0011681"	1956	2145	189	0.0966257668711656	0.0881118881118881	"both complete"
"OG0011682"	2172	534	-1638	-0.75414364640884	-3.06741573033708	"both complete"
"OG0011683"	5739	5955	216	0.0376372190277052	0.036272040302267	"both complete"
"OG0011684"	645	660	15	0.0232558139534884	0.0227272727272727	"both complete"
"OG0011685"	1467	1482	15	0.0102249488752556	0.0101214574898785	"both complete"
"OG0011686"	468	468	0	0	0	"both complete"
"OG0011687"	1692	1599	-93	-0.0549645390070922	-0.0581613508442777	"one complete"
"OG0011688"	1347	1320	-27	-0.0200445434298441	-0.0204545454545455	"one complete"
"OG0011689"	1332	2055	723	0.542792792792793	0.351824817518248	"both complete"
"OG0011690"	789	624	-165	-0.209125475285171	-0.264423076923077	"both complete"
"OG0011691"	453	450	-3	-0.00662251655629139	-0.00666666666666667	"one complete"
"OG0011692"	963	963	0	0	0	"both complete"
"OG0011693"	687	687	0	0	0	"both complete"
"OG0011694"	591	585	-6	-0.0101522842639594	-0.0102564102564103	"one complete"
"OG0011695"	975	975	0	0	0	"both complete"
"OG0011696"	501	465	-36	-0.0718562874251497	-0.0774193548387097	"one complete"
"OG0011697"	900	951	51	0.0566666666666667	0.0536277602523659	"one complete"
"OG0011698"	1416	1554	138	0.0974576271186441	0.0888030888030888	"one complete"
"OG0011699"	1317	1320	3	0.00227790432801822	0.00227272727272727	"one complete"
"OG0011700"	1110	1110	0	0	0	"both complete"
"OG0011701"	2343	2397	54	0.0230473751600512	0.0225281602002503	"both complete"
"OG0011702"	732	732	0	0	0	"both complete"
"OG0011703"	597	447	-150	-0.251256281407035	-0.335570469798658	"one complete"
"OG0011704"	3183	3144	-39	-0.0122525918944392	-0.0124045801526718	"both complete"
"OG0011705"	1515	1554	39	0.0257425742574257	0.0250965250965251	"both complete"
"OG0011706"	231	258	27	0.116883116883117	0.104651162790698	"both complete"
"OG0011707"	1134	1218	84	0.0740740740740741	0.0689655172413793	"one complete"
"OG0011708"	1206	1383	177	0.146766169154229	0.127982646420824	"both complete"
"OG0011709"	543	573	30	0.0552486187845304	0.0523560209424084	"one complete"
"OG0011710"	2967	1596	-1371	-0.462082912032356	-0.859022556390977	"both complete"
"OG0011711"	939	936	-3	-0.00319488817891374	-0.00320512820512821	"one complete"
"OG0011712"	3168	3171	3	0.000946969696969697	0.000946073793755913	"both complete"
"OG0011713"	1515	1512	-3	-0.00198019801980198	-0.00198412698412698	"one complete"
"OG0011714"	741	792	51	0.0688259109311741	0.0643939393939394	"both complete"
"OG0011715"	1140	1764	624	0.547368421052632	0.353741496598639	"0 complete"
"OG0011716"	1836	1596	-240	-0.130718954248366	-0.150375939849624	"both complete"
"OG0011717"	603	663	60	0.0995024875621891	0.0904977375565611	"both complete"
"OG0011718"	3534	3228	-306	-0.0865874363327674	-0.0947955390334572	"both complete"
"OG0011719"	1257	1257	0	0	0	"both complete"
"OG0011720"	1368	1602	234	0.171052631578947	0.146067415730337	"both complete"
"OG0011721"	666	744	78	0.117117117117117	0.104838709677419	"both complete"
"OG0011722"	597	606	9	0.0150753768844221	0.0148514851485149	"one complete"
"OG0011723"	1041	1041	0	0	0	"both complete"
"OG0011724"	1335	1071	-264	-0.197752808988764	-0.246498599439776	"both complete"
"OG0011725"	1590	1470	-120	-0.0754716981132075	-0.0816326530612245	"both complete"
"OG0011726"	801	765	-36	-0.0449438202247191	-0.0470588235294118	"one complete"
"OG0011727"	5352	2307	-3045	-0.568946188340807	-1.31989596879064	"one complete"
"OG0011728"	615	627	12	0.0195121951219512	0.0191387559808612	"both complete"
"OG0011729"	1599	1599	0	0	0	"both complete"
"OG0011730"	1464	1533	69	0.0471311475409836	0.0450097847358121	"0 complete"
"OG0011732"	1185	1185	0	0	0	"both complete"
"OG0011733"	987	1167	180	0.182370820668693	0.154241645244216	"one complete"
"OG0011734"	3228	3168	-60	-0.0185873605947955	-0.0189393939393939	"both complete"
"OG0011735"	1623	1644	21	0.0129390018484288	0.0127737226277372	"both complete"
"OG0011736"	1377	1374	-3	-0.00217864923747277	-0.00218340611353712	"both complete"
"OG0011738"	753	861	108	0.143426294820717	0.125435540069686	"both complete"
"OG0011739"	954	888	-66	-0.0691823899371069	-0.0743243243243243	"one complete"
"OG0011740"	2199	2181	-18	-0.00818553888130969	-0.00825309491059147	"both complete"
"OG0011741"	4848	4593	-255	-0.0525990099009901	-0.0555192684519922	"both complete"
"OG0011742"	1053	1257	204	0.193732193732194	0.162291169451074	"both complete"
"OG0011743"	3390	3249	-141	-0.0415929203539823	-0.0433979686057248	"one complete"
"OG0011744"	2076	2274	198	0.0953757225433526	0.0870712401055409	"both complete"
"OG0011745"	2763	2688	-75	-0.0271444082519001	-0.0279017857142857	"one complete"
"OG0011746"	3384	3501	117	0.0345744680851064	0.0334190231362468	"both complete"
"OG0011747"	1335	1419	84	0.0629213483146067	0.0591966173361522	"both complete"
"OG0011748"	723	888	165	0.228215767634855	0.185810810810811	"both complete"
"OG0011749"	2499	2400	-99	-0.0396158463385354	-0.04125	"both complete"
"OG0011750"	2427	2427	0	0	0	"both complete"
"OG0011751"	6663	6309	-354	-0.0531292210715894	-0.0561103185924869	"both complete"
"OG0011752"	1194	1446	252	0.21105527638191	0.174273858921162	"one complete"
"OG0011753"	1449	1437	-12	-0.0082815734989648	-0.00835073068893528	"both complete"
"OG0011754"	2613	2610	-3	-0.00114810562571757	-0.00114942528735632	"one complete"
"OG0011755"	552	549	-3	-0.00543478260869565	-0.00546448087431694	"one complete"
"OG0011756"	1779	1818	39	0.0219224283305228	0.0214521452145215	"both complete"
"OG0011757"	306	480	174	0.568627450980392	0.3625	"both complete"
"OG0011758"	993	1005	12	0.0120845921450151	0.0119402985074627	"both complete"
"OG0011759"	3384	3459	75	0.0221631205673759	0.0216825672159584	"both complete"
"OG0011760"	1608	1503	-105	-0.0652985074626866	-0.0698602794411178	"both complete"
"OG0011761"	1107	1149	42	0.037940379403794	0.0365535248041775	"one complete"
"OG0011762"	963	969	6	0.00623052959501558	0.00619195046439629	"both complete"
"OG0011763"	2472	2469	-3	-0.00121359223300971	-0.00121506682867558	"both complete"
"OG0011764"	1068	1494	426	0.398876404494382	0.285140562248996	"one complete"
"OG0011765"	1152	1134	-18	-0.015625	-0.0158730158730159	"one complete"
"OG0011767"	522	522	0	0	0	"both complete"
"OG0011768"	1410	1404	-6	-0.00425531914893617	-0.00427350427350427	"both complete"
"OG0011769"	2340	2337	-3	-0.00128205128205128	-0.00128369704749679	"one complete"
"OG0011770"	2295	2304	9	0.00392156862745098	0.00390625	"both complete"
"OG0011771"	873	858	-15	-0.0171821305841924	-0.0174825174825175	"one complete"
"OG0011772"	1059	1053	-6	-0.0056657223796034	-0.0056980056980057	"both complete"
"OG0011773"	1446	1464	18	0.012448132780083	0.0122950819672131	"both complete"
"OG0011774"	1623	1668	45	0.0277264325323475	0.026978417266187	"one complete"
"OG0011775"	1575	1620	45	0.0285714285714286	0.0277777777777778	"both complete"
"OG0011776"	1038	1026	-12	-0.0115606936416185	-0.0116959064327485	"both complete"
"OG0011777"	1068	1068	0	0	0	"both complete"
"OG0011778"	960	1044	84	0.0875	0.0804597701149425	"both complete"
"OG0011779"	957	744	-213	-0.22257053291536	-0.286290322580645	"one complete"
"OG0011780"	1896	1584	-312	-0.164556962025316	-0.196969696969697	"both complete"
"OG0011781"	714	711	-3	-0.00420168067226891	-0.00421940928270042	"one complete"
"OG0011782"	294	294	0	0	0	"both complete"
"OG0011783"	1254	828	-426	-0.339712918660287	-0.514492753623188	"one complete"
"OG0011784"	396	396	0	0	0	"both complete"
"OG0011785"	960	906	-54	-0.05625	-0.0596026490066225	"one complete"
"OG0011786"	2193	2169	-24	-0.0109439124487004	-0.0110650069156293	"one complete"
"OG0011787"	987	1317	330	0.334346504559271	0.250569476082005	"one complete"
"OG0011788"	2658	2658	0	0	0	"0 complete"
"OG0011789"	939	939	0	0	0	"both complete"
"OG0011790"	1557	1695	138	0.0886319845857418	0.0814159292035398	"both complete"
"OG0011791"	1473	1422	-51	-0.0346232179226069	-0.0358649789029536	"both complete"
"OG0011792"	1896	702	-1194	-0.629746835443038	-1.7008547008547	"both complete"
"OG0011793"	540	534	-6	-0.0111111111111111	-0.0112359550561798	"both complete"
"OG0011794"	384	381	-3	-0.0078125	-0.0078740157480315	"both complete"
"OG0011795"	1113	1602	489	0.439353099730458	0.305243445692884	"one complete"
"OG0011796"	375	726	351	0.936	0.483471074380165	"both complete"
"OG0011797"	1716	1704	-12	-0.00699300699300699	-0.00704225352112676	"both complete"
"OG0011798"	768	768	0	0	0	"both complete"
"OG0011799"	2481	2520	39	0.0157194679564692	0.0154761904761905	"both complete"
"OG0011800"	1143	1143	0	0	0	"both complete"
"OG0011801"	2493	2469	-24	-0.00962695547533093	-0.00972053462940462	"both complete"
"OG0011802"	1449	1515	66	0.0455486542443064	0.0435643564356436	"both complete"
"OG0011803"	1020	747	-273	-0.267647058823529	-0.365461847389558	"one complete"
"OG0011804"	1227	1257	30	0.0244498777506112	0.0238663484486874	"both complete"
"OG0011805"	828	828	0	0	0	"both complete"
"OG0011806"	2082	2085	3	0.00144092219020173	0.00143884892086331	"both complete"
"OG0011807"	666	666	0	0	0	"both complete"
"OG0011808"	912	912	0	0	0	"both complete"
"OG0011809"	678	675	-3	-0.00442477876106195	-0.00444444444444444	"one complete"
"OG0011810"	2253	2373	120	0.0532623169107856	0.0505689001264222	"both complete"
"OG0011811"	903	900	-3	-0.00332225913621262	-0.00333333333333333	"both complete"
"OG0011812"	1485	1485	0	0	0	"both complete"
"OG0011813"	1179	1125	-54	-0.0458015267175573	-0.048	"both complete"
"OG0011814"	1017	1014	-3	-0.00294985250737463	-0.0029585798816568	"both complete"
"OG0011815"	1569	1617	48	0.0305927342256214	0.0296846011131725	"one complete"
"OG0011816"	1500	1554	54	0.036	0.0347490347490347	"both complete"
"OG0011817"	2043	2076	33	0.0161527165932452	0.0158959537572254	"both complete"
"OG0011818"	1737	1431	-306	-0.176165803108808	-0.213836477987421	"both complete"
"OG0011819"	681	678	-3	-0.00440528634361234	-0.00442477876106195	"both complete"
"OG0011820"	1080	1074	-6	-0.00555555555555556	-0.00558659217877095	"both complete"
"OG0011821"	1062	1062	0	0	0	"both complete"
"OG0011822"	1440	1440	0	0	0	"both complete"
"OG0011823"	1281	1284	3	0.00234192037470726	0.00233644859813084	"both complete"
"OG0011824"	849	750	-99	-0.11660777385159	-0.132	"both complete"
"OG0011826"	1767	1764	-3	-0.00169779286926995	-0.00170068027210884	"one complete"
"OG0011827"	1635	1608	-27	-0.0165137614678899	-0.0167910447761194	"both complete"
"OG0011828"	1230	804	-426	-0.346341463414634	-0.529850746268657	"one complete"
"OG0011829"	306	366	60	0.196078431372549	0.163934426229508	"both complete"
"OG0011830"	936	936	0	0	0	"both complete"
"OG0011831"	1113	984	-129	-0.115902964959569	-0.13109756097561	"one complete"
"OG0011832"	1992	2106	114	0.0572289156626506	0.0541310541310541	"both complete"
"OG0011833"	1230	1053	-177	-0.14390243902439	-0.168091168091168	"both complete"
"OG0011834"	960	987	27	0.028125	0.027355623100304	"both complete"
"OG0011835"	1467	894	-573	-0.390593047034765	-0.640939597315436	"both complete"
"OG0011836"	1626	1833	207	0.127306273062731	0.112929623567921	"both complete"
"OG0011837"	1044	1092	48	0.0459770114942529	0.043956043956044	"one complete"
"OG0011838"	1707	1554	-153	-0.0896309314586995	-0.0984555984555985	"one complete"
"OG0011839"	732	636	-96	-0.131147540983607	-0.150943396226415	"one complete"
"OG0011840"	852	870	18	0.0211267605633803	0.0206896551724138	"both complete"
"OG0011841"	1011	1305	294	0.29080118694362	0.225287356321839	"both complete"
"OG0011842"	1851	390	-1461	-0.789303079416532	-3.74615384615385	"both complete"
"OG0011843"	1068	783	-285	-0.26685393258427	-0.363984674329502	"one complete"
"OG0011844"	531	540	9	0.0169491525423729	0.0166666666666667	"both complete"
"OG0011845"	1254	1383	129	0.102870813397129	0.0932754880694143	"both complete"
"OG0011846"	1458	1350	-108	-0.0740740740740741	-0.08	"one complete"
"OG0011848"	669	402	-267	-0.399103139013453	-0.664179104477612	"one complete"
"OG0011849"	984	981	-3	-0.00304878048780488	-0.00305810397553517	"one complete"
"OG0011850"	768	384	-384	-0.5	-1	"one complete"
"OG0011851"	1533	1530	-3	-0.00195694716242661	-0.00196078431372549	"one complete"
"OG0011853"	3027	2880	-147	-0.0485629335976214	-0.0510416666666667	"both complete"
"OG0011854"	1551	1467	-84	-0.0541586073500967	-0.0572597137014315	"both complete"
"OG0011855"	1014	834	-180	-0.177514792899408	-0.215827338129496	"both complete"
"OG0011856"	747	1470	723	0.967871485943775	0.491836734693878	"one complete"
"OG0011857"	810	1047	237	0.292592592592593	0.226361031518625	"both complete"
"OG0011858"	1191	1149	-42	-0.035264483627204	-0.0365535248041775	"0 complete"
"OG0011859"	1230	1335	105	0.0853658536585366	0.0786516853932584	"both complete"
"OG0011860"	1086	1089	3	0.00276243093922652	0.00275482093663912	"both complete"
"OG0011861"	2100	2097	-3	-0.00142857142857143	-0.00143061516452074	"both complete"
"OG0011862"	849	762	-87	-0.102473498233216	-0.114173228346457	"one complete"
"OG0011863"	1533	1530	-3	-0.00195694716242661	-0.00196078431372549	"both complete"
"OG0011864"	2736	2022	-714	-0.260964912280702	-0.353115727002967	"one complete"
"OG0011865"	1893	2094	201	0.106180665610143	0.0959885386819484	"both complete"
"OG0011866"	1008	1005	-3	-0.00297619047619048	-0.00298507462686567	"one complete"
"OG0011868"	1869	1872	3	0.00160513643659711	0.0016025641025641	"both complete"
"OG0011869"	1119	969	-150	-0.134048257372654	-0.154798761609907	"both complete"
"OG0011870"	1269	1002	-267	-0.210401891252955	-0.266467065868263	"0 complete"
"OG0011871"	1398	1374	-24	-0.0171673819742489	-0.0174672489082969	"one complete"
"OG0011872"	597	669	72	0.120603015075377	0.10762331838565	"both complete"
"OG0011874"	1110	1104	-6	-0.00540540540540541	-0.00543478260869565	"one complete"
"OG0011875"	2025	2526	501	0.247407407407407	0.19833729216152	"both complete"
"OG0011876"	1032	1044	12	0.0116279069767442	0.0114942528735632	"both complete"
"OG0011877"	3042	1107	-1935	-0.636094674556213	-1.7479674796748	"both complete"
"OG0011878"	2082	2193	111	0.053314121037464	0.0506155950752394	"both complete"
"OG0011879"	1485	1407	-78	-0.0525252525252525	-0.0554371002132196	"one complete"
"OG0011880"	2775	2775	0	0	0	"both complete"
"OG0011881"	1317	1233	-84	-0.0637813211845103	-0.0681265206812652	"both complete"
"OG0011882"	2028	1959	-69	-0.0340236686390533	-0.0352220520673813	"both complete"
"OG0011883"	915	912	-3	-0.00327868852459016	-0.00328947368421053	"one complete"
"OG0011884"	1002	948	-54	-0.0538922155688623	-0.0569620253164557	"both complete"
"OG0011885"	1119	1419	300	0.268096514745308	0.211416490486258	"both complete"
"OG0011886"	1578	1584	6	0.00380228136882129	0.00378787878787879	"one complete"
"OG0011887"	1152	1155	3	0.00260416666666667	0.0025974025974026	"one complete"
"OG0011888"	1506	1587	81	0.0537848605577689	0.0510396975425331	"both complete"
"OG0011889"	1449	1470	21	0.0144927536231884	0.0142857142857143	"both complete"
"OG0011890"	2556	1527	-1029	-0.402582159624413	-0.673870333988212	"both complete"
"OG0011891"	1134	1470	336	0.296296296296296	0.228571428571429	"one complete"
"OG0011892"	1200	1158	-42	-0.035	-0.0362694300518135	"both complete"
"OG0011893"	648	687	39	0.0601851851851852	0.0567685589519651	"both complete"
"OG0011894"	1095	1086	-9	-0.00821917808219178	-0.00828729281767956	"one complete"
"OG0011895"	1431	1434	3	0.00209643605870021	0.00209205020920502	"both complete"
"OG0011896"	1983	1983	0	0	0	"both complete"
"OG0011897"	555	777	222	0.4	0.285714285714286	"one complete"
"OG0011898"	1857	1788	-69	-0.037156704361874	-0.0385906040268456	"both complete"
"OG0011899"	1164	1164	0	0	0	"both complete"
"OG0011900"	828	828	0	0	0	"both complete"
"OG0011901"	624	636	12	0.0192307692307692	0.0188679245283019	"both complete"
"OG0011902"	1275	1281	6	0.00470588235294118	0.00468384074941452	"one complete"
"OG0011903"	1263	1263	0	0	0	"both complete"
"OG0011904"	2277	2304	27	0.0118577075098814	0.01171875	"both complete"
"OG0011905"	2562	2568	6	0.00234192037470726	0.00233644859813084	"both complete"
"OG0011906"	1854	1848	-6	-0.00323624595469256	-0.00324675324675325	"both complete"
"OG0011907"	921	921	0	0	0	"both complete"
"OG0011908"	1425	1422	-3	-0.00210526315789474	-0.00210970464135021	"one complete"
"OG0011909"	1806	1812	6	0.00332225913621262	0.0033112582781457	"both complete"
"OG0011910"	1068	1065	-3	-0.00280898876404494	-0.0028169014084507	"one complete"
"OG0011911"	513	435	-78	-0.152046783625731	-0.179310344827586	"both complete"
"OG0011912"	1767	2499	732	0.414261460101868	0.292917166866747	"one complete"
"OG0011913"	1029	1062	33	0.032069970845481	0.0310734463276836	"both complete"
"OG0011914"	2517	2439	-78	-0.0309892729439809	-0.031980319803198	"both complete"
"OG0011915"	576	573	-3	-0.00520833333333333	-0.00523560209424084	"one complete"
"OG0011916"	270	273	3	0.0111111111111111	0.010989010989011	"both complete"
"OG0011917"	1482	1731	249	0.168016194331984	0.143847487001733	"one complete"
"OG0011918"	2058	1833	-225	-0.10932944606414	-0.122749590834697	"both complete"
"OG0011919"	1770	1770	0	0	0	"both complete"
"OG0011920"	423	447	24	0.0567375886524823	0.0536912751677852	"one complete"
"OG0011921"	885	816	-69	-0.0779661016949153	-0.0845588235294118	"both complete"
"OG0011922"	1026	1038	12	0.0116959064327485	0.0115606936416185	"one complete"
"OG0011923"	243	357	114	0.469135802469136	0.319327731092437	"both complete"
"OG0011924"	3000	3093	93	0.031	0.0300678952473327	"one complete"
"OG0011925"	1899	1839	-60	-0.0315955766192733	-0.032626427406199	"both complete"
"OG0011926"	1029	798	-231	-0.224489795918367	-0.289473684210526	"one complete"
"OG0011927"	525	645	120	0.228571428571429	0.186046511627907	"one complete"
"OG0011928"	4479	2670	-1809	-0.403884795713329	-0.67752808988764	"one complete"
"OG0011929"	1152	1011	-141	-0.122395833333333	-0.13946587537092	"one complete"
"OG0011930"	852	876	24	0.028169014084507	0.0273972602739726	"both complete"
"OG0011931"	3552	3741	189	0.0532094594594595	0.0505212510024058	"both complete"
"OG0011932"	363	360	-3	-0.00826446280991736	-0.00833333333333333	"one complete"
"OG0011933"	516	1698	1182	2.2906976744186	0.696113074204947	"both complete"
"OG0011934"	2196	2196	0	0	0	"both complete"
"OG0011935"	2022	1722	-300	-0.148367952522255	-0.174216027874564	"0 complete"
"OG0011936"	1599	2307	708	0.442776735459662	0.306892067620286	"both complete"
"OG0011937"	1533	1407	-126	-0.0821917808219178	-0.0895522388059701	"one complete"
"OG0011938"	1443	1524	81	0.0561330561330561	0.0531496062992126	"one complete"
"OG0011939"	3993	4485	492	0.123215627347859	0.109698996655518	"both complete"
"OG0011940"	327	327	0	0	0	"both complete"
"OG0011941"	2088	2076	-12	-0.00574712643678161	-0.00578034682080925	"both complete"
"OG0011942"	2073	1995	-78	-0.0376266280752533	-0.0390977443609023	"both complete"
"OG0011943"	300	438	138	0.46	0.315068493150685	"both complete"
"OG0011944"	1110	1080	-30	-0.027027027027027	-0.0277777777777778	"both complete"
"OG0011945"	1800	1929	129	0.0716666666666667	0.0668740279937792	"one complete"
"OG0011946"	228	1011	783	3.43421052631579	0.774480712166172	"both complete"
"OG0011947"	1041	1020	-21	-0.0201729106628242	-0.0205882352941176	"one complete"
"OG0011948"	1050	1050	0	0	0	"both complete"
