"gene_id" "median_cov" "mean_cov" "og_id" "Acom_count" "Tfas_count" "Tlei_count" "duplicated"
"24944" "Tfasc_v1.04060-RA" 123 117.816269284712 "OG0000003" 0 363 0 "unique-multi-copy"
"24945" "Tfasc_v1.21110-RA" 361 368.767180925666 "OG0000003" 0 363 0 "unique-multi-copy"
"24946" "Tfasc_v1.17935-RA" 136 171.621318373072 "OG0000003" 0 363 0 "unique-multi-copy"
"24947" "Tfasc_v1.04043-RA" 161 168.123422159888 "OG0000003" 0 363 0 "unique-multi-copy"
"25204" "Tfasc_v1.29148-RA" 5901 4220.74564102564 "OG0001512" 5 1 0 "single-copy"
"25233" "Tfasc_v1.20551-RA" 131 124.133484162896 "OG0016260" 0 2 1 "multi-copy"
"25701" "Tfasc_v1.21327-RA" 5574 4542.6256281407 "OG0002640" 2 1 2 "single-copy"
"25857" "Tfasc_v1.10744-RA" 768 666.577777777778 "OG0016394" 0 1 2 "single-copy"
"26224" "Tfasc_v1.13558-RA" 176 155.604127579737 "OG0019185" 0 1 1 "single-copy"
"26226" "Tfasc_v1.14896-RA" 106 117.742186946354 "OG0019089" 0 2 0 "unique-multi-copy"
"26263" "Tfasc_v1.25648-RA" 211 200.149757363729 "OG0000463" 0 10 1 "multi-copy"
"26280" "Tfasc_v1.30445-RA" 110 120.512820512821 "OG0000469" 0 10 1 "multi-copy"
"26281" "Tfasc_v1.30443-RA" 181 170.37640302793 "OG0000469" 0 10 1 "multi-copy"
"26287" "Tfasc_v1.25873-RA" 171 178.033501606241 "OG0000468" 0 10 1 "multi-copy"
"26288" "Tfasc_v1.25879-RA" 116 124.415381225209 "OG0000468" 0 10 1 "multi-copy"
"26291" "Tfasc_v1.27026-RA" 118 110.096996365028 "OG0000468" 0 10 1 "multi-copy"
"26301" "Tfasc_v1.08394-RA" 118 116.684168012924 "OG0016249" 0 3 0 "unique-multi-copy"
